english	translation	category	sub_category	source
A dwarf, wandering the streets of Keldagrim.		examine	npc	Myndill
His kebabs certainly smell delicious.		examine	npc	Kjut
He seems very tall. For a dwarf.		examine	npc	Tombar
A dwarf, wandering around Keldagrim.		examine	npc	Odmar
He seems to be very well off.		examine	npc	Audmann
Walking stick, spiky hair, twirly moustache. He's a villain alright.		examine	npc	Red Axe Director
That's one mean looking dwarf the Red Axe has employed.		examine	npc	Red Axe Henchman
Seems intelligent... for an ogre.		examine	npc	Ogre shaman
Apparantly negotiating some business with the Red Axe.		examine	npc	Gnome emissary
The companion of the gnome emissary.		examine	npc	Gnome companion
Taking a break from work, presumably.		examine	npc	Factory Worker
Remember: don't drink and ride in minecarts.		examine	npc	Cart conductor
His ship miraculously survived the crash into the statue earlier.		examine	npc	Dwarven Boatman
He carries a heavy load.		examine	npc	Dwarven Miner
He's delivered his ores.		examine	npc	Dwarven Miner
Engineer's assistant.		examine	npc	Buinn
Animated bronze armour.		examine	npc	Animated Bronze Armour
Animated iron armour.		examine	npc	Animated Iron Armour
Animated steel armour.		examine	npc	Animated Steel Armour
Animated black armour.		examine	npc	Animated Black Armour
Animated mithril armour.		examine	npc	Animated Mithril Armour
Animated adamant armour.		examine	npc	Animated Adamant Armour
Animated rune armour.		examine	npc	Animated Rune Armour
A powerful warrior, guarding the warriors guild.		examine	npc	Ghommal
Guild Master.		examine	npc	Harrallak Menarous
The guild engineer.		examine	npc	Gamfred
Used to be a black knight.		examine	npc	Ajjat
Blademistress, skillful female warrior.		examine	npc	Kamfreena
A warrior mage from the east.		examine	npc	Shanomi
Food shopkeeper.		examine	npc	Lidio
Potion shopkeeper.		examine	npc	Lilly
Armour shopkeeper.		examine	npc	Anton
Bank staff.		examine	npc	Jade
He looks like a strong warrior.		examine	npc	Sloane
Big... Cow-like... But cows don't have serpent tails!		examine	npc	Catablepon
I think this spider has been genetically modified.		examine	npc	Giant spider
Incey wincey... with a nasty bite.		examine	npc	Spider
An extremely vicious scorpion.		examine	npc	Scorpion
He doesn't look very pleased to see you.		examine	npc	Minotaur
These goblins have grown strong.		examine	npc	Goblin
Very war-like and looking at you!		examine	npc	Gate of War
Even this door looks half starved, maybe it's going to invite you for lunch.		examine	npc	Ricketty door
Are you sure you want to touch that?		examine	npc	Oozing barrier
Bones of the long dead crafted into an elaborate portal.		examine	npc	Portal of Death
Overgrown vermin.		examine	npc	Giant rat
A boney ghost.		examine	npc	Ankou
The leader of the 'Humans Against Monsters' group.		examine	npc	Johanhus Ulsbrecht
A deacon in the 'Humans Against Monsters' group. A rather enthusiastic chap.		examine	npc	H.A.M. Deacon
A member of the 'Humans Against Monsters' group.		examine	npc	H.A.M. Member
A gnome pilot coming to get you!		examine	npc	Captain Lamdoo
Aaw baby chick!		examine	npc	Terrorchick gnome
The delivery honcho!		examine	npc	Gianne jnr.
An underpayed gnome!		examine	npc	Timble
An overworked gnome!		examine	npc	Tamble
A lazy gnome.		examine	npc	Spang
He looks like he's a long way from home.		examine	npc	Brambickle
He's very diplomatic		examine	npc	Generic Diplomat
He's very diplomatic.		examine	npc	Ambassador Gimblewap
Peaceful man!		examine	npc	Ambassador Spanfipple
Crazy professor!		examine	npc	Professor Manglethorp
Bubbly cheerleader!		examine	npc	Damwin
A gnome mage on sabbatical.		examine	npc	Professor Onglewip
A visiting gnome mage.		examine	npc	Professor Imblewyn
Gnome customer.		examine	npc	Perrdur
A female gnome.		examine	npc	Mimm
A gnome whom likes antiques.		examine	npc	Eebel
A gnome spinner.		examine	npc	Ermin
Pilot Veteran.		examine	npc	Portobello
A gnome pilot off duty, he looks a bit worse for wear...		examine	npc	Captain Ninto
A gnome pilot off duty, he looks a bit drunk.		examine	npc	Captain Daerkin
He looks after the terrorbirds.		examine	npc	Meegle
He looks like a big gnomeball fan.		examine	npc	Wurbel
She tends the toads and worms in the swamp.		examine	npc	Sarble
He looks alert and ready for action.		examine	npc	Guard Vemmeldo
A lean mean gnome fighting machine.		examine	npc	Burkor
He looks like he needs something useful to do.		examine	npc	Froono
A disciple of Zamorak.		examine	npc	Mage of Zamorak
An initiate of Zamorak.		examine	npc	Dark Mage
A blood-drinking denizen of the Abyss.		examine	npc	Abyssal leech
It seems to have eyes in the back of its head...		examine	npc	Abyssal guardian
Apparently walks the Abyss.		examine	npc	Abyssal walker
He looks angry and smells drunk.		examine	npc	Skippy
Like a regular Skippy, just damper.		examine	npc	Skippy
Skippy, just looking a little 'tender'.		examine	npc	Skippy
He seems a lot less angry and smells a great deal fresher.		examine	npc	Skippy
It looks like some broken bottles		examine	npc	A pile of broken glass
An angry Ogre in a funny hat.		examine	npc	Mogre
Eek! A werewolf!		examine	npc	Werewolf
A traveling man. Are those fleas?		examine	npc	Boris
A well organised shop keeper.		examine	npc	Imre
He's staring at the moon.		examine	npc	Yuri
He keeps calling me comrade.		examine	npc	Joseph
There's a set of brows that mean business.		examine	npc	Nikolai
This is one feral looking innkeeper.		examine	npc	Eduard
A tough looking villager.		examine	npc	Lev
A simple villager.		examine	npc	Georgy
Seems a bit of a drama queen.		examine	npc	Svetlana
I bet she works out.		examine	npc	Irina
She doesn't say much.		examine	npc	Alexis
She looks like she can handle herself.		examine	npc	Milla
She seems light on her feet.		examine	npc	Galina
A wise villager.		examine	npc	Sofiya
Not exactly a warrior princess.		examine	npc	Ksenia
A well off villager.		examine	npc	Yadviga
The woman.		examine	npc	Nikita
She seems sure of herself.		examine	npc	Vera
A healthy villager.		examine	npc	Zoja
She's looking for flowers.		examine	npc	Liliya
A marsh coloured blamish snail, these types are said to spit acid.		examine	npc	Myre Blamish Snail
The Jagex cat.		examine	npc	Bob
An awe inspiring combination of a lady, a lion and an eagle.		examine	npc	Sphinx
A graceful feline.		examine	npc	Neite
A battle hardened hero.		examine	npc	Robert the Strong
Robert's beautiful panther.		examine	npc	Odysseus
An ancient evil.		examine	npc	Dragonkin
A ranger.		examine	npc	R4ng3rNo0b889
Loving cats.		examine	npc	Love Cats
A blood coloured blamish snail, these types are said to spit acid.		examine	npc	Blood Blamish Snail
A muddy coloured blamish snail, these types are said to spit acid.		examine	npc	Ochre Blamish Snail
A bruise blue coloured blamish snail, these types are said to spit acid.		examine	npc	Bruise Blamish Snail
A branch bark coloured blamish snail, these types are said to spit acid.		examine	npc	Bark Blamish Snail
I can see 'things' swimming in the water.		examine	npc	Fishing spot
The famous tree gnome chef.		examine	npc	Aluft Gianne snr.
He can serve you gnome food.		examine	npc	Gnome Waiter
Despite his name, rarely actually cooks heads.		examine	npc	Head chef
Perhaps this gardener might look after your crops for you.		examine	npc	Elstan
This dummy is very susceptible to any sort of combat.		examine	npc	Combat dummy
Perhaps this gardener might look after your tree for you.		examine	npc	Liliwen
My Troll Transmogs.		examine	npc	Reach
He's sunbathing.		examine	npc	Wise Old Man
An amazing piece of crafting.		examine	npc	Clockwork cat
A seller of crossbow parts.		examine	npc	Hirko
Converts grass to beef.		examine	npc	Cow
Beefy.		examine	npc	Cow
Prelude to a steak.		examine	npc	Cow calf
Where beef comes from.		examine	npc	Cow
Young and tender; nearly ready for the slaughter.		examine	npc	Cow calf
A cow by any other name would smell as sweet.		examine	npc	Cow
Swine.		examine	npc	Pig
Porker.		examine	npc	Pig
Hog.		examine	npc	Piglet
Porcine.		examine	npc	Piglet
I shall call him, Mini Pig.		examine	npc	Piglet
Young, but still beefy.		examine	npc	Cow calf
Farmer/sheep liaison officer. Go on - give the dog a bone!		examine	npc	Sheepdog
Looks a bit holy.		examine	npc	Father Aereck
Sells stuff.		examine	npc	Shop keeper
Helps sell stuff.		examine	npc	Shop assistant
Likes people spending money.		examine	npc	Shop keeper
Likes helping sell stuff.		examine	npc	Shop assistant
A product of consumerist society.		examine	npc	Shop keeper
Likes you more the more you spend.		examine	npc	Shop assistant
If he doesn't have it, he can't sell it!		examine	npc	Shop keeper
She's here on work experience.		examine	npc	Shop assistant
An interesting assortment of items for sale.		examine	npc	Shop keeper
Works on commission.		examine	npc	Shop assistant
Clearly takes pride in his appearance.		examine	npc	Shop keeper
Needs a haircut.		examine	npc	Shop assistant
An annoying flappy thing.		examine	npc	Bat
A wood nymph.		examine	npc	Dryad
A delicate creature from this strange realm.		examine	npc	Fairy
A very strange old man...		examine	npc	Mysterious Old Man
An empty chair.		examine	npc	Chair
A pint-sized bringer of existence.		examine	npc	Lil' Creator
Oh, it's a camel.		examine	npc	Camel
A creature made from clay.		examine	npc	Golem
Horse with a horn.		examine	npc	Unicorn
Eek! A bear!		examine	npc	Grizzly bear
A strange, inhuman, elemental warrior.		examine	npc	Earth warrior
A cold-hearted elemental warrior.		examine	npc	Ice warrior
Is he invisible or just a set of floating clothing?		examine	npc	Otherworldly being
A magic axe with a mind of its own.		examine	npc	Magic axe
A slithering serpent.		examine	npc	Snake
Servant race to the ogres.		examine	npc	Skavid
The abominable snowman.		examine	npc	Yeti
A unicorn with a blackened heart.		examine	npc	Black unicorn
An experienced treasure hunter.		examine	npc	Veos
The Ice Queen's Royal Guard.		examine	npc	Ice warrior
No flies on me.		examine	npc	Fly trap
A fighter from the supernatural world. He's a shadow of his former self.		examine	npc	Shadow warrior
A champion of a sales woman!		examine	npc	Valaine
He's got the best armour around!		examine	npc	Scavvo
Always up to date with the latest fashions in helmets.		examine	npc	Peksa
Very snappily dressed!		examine	npc	Silk trader
Makes his money selling rocks.		examine	npc	Gem trader
Sells superior scimitars.		examine	npc	Zeke
For the finest in armoured legware.		examine	npc	Louie Legs
Kebabs are full of meaty goodness!		examine	npc	Karim
She's an expert on armoured skirts!		examine	npc	Ranael
If crafting's your thing, he's your man!		examine	npc	Dommik
Sells superior staffs.		examine	npc	Zaff
Animal skins are a speciality.		examine	npc	Baraek
The man with the armour.		examine	npc	Horvik
Sells arrows.		examine	npc	Lowe
Ironically, makes a living from swords.		examine	npc	Shop keeper
Helps the shop keeper sell swords.		examine	npc	Shop assistant
Sells interesting clothing items you just can't find elsewhere.		examine	npc	Asyff
Has a fine moustache!		examine	npc	Shop keeper
An expert on axes.		examine	npc	Brian
Goods for sale and trade!		examine	npc	Jiminua
Could stand to lose a few pounds.		examine	npc	Shop keeper
A greasy, grimy gourmet.		examine	npc	Cook
He's suspiciously talented with a meat-cleaver.		examine	npc	Cook
An old woman busily knitting.		examine	npc	Iffie
Armed with a pair of needles.		examine	npc	Elsie
Does what too many people aren't interested in doing.		examine	npc	Cleaner
A mangy mutt.		examine	npc	Stray dog
Slightly slimy but kind of cute.		examine	npc	Orange salamander
Slightly slimy but certainly striking.		examine	npc	Red salamander
Slightly slimy and somewhat menacing.		examine	npc	Black salamander
Very slimy and generally disgusting.		examine	npc	Swamp lizard
It's just like a big, white, furry, deadly can opener.		examine	npc	Sabre-toothed kyatt
If you tried to ride that, you'd just impale yourself!		examine	npc	Spined larupia
Get in a graahk's way and you're going to know about it... however briefly.		examine	npc	Horned graahk
It looks fluffy and cute; it's probably deadly.		examine	npc	Chinchompa
Volatile and dangerous, yet so cute.		examine	npc	Black chinchompa
The man in charge of the fishing guild.		examine	npc	Master fisher
A wise barbarian, apparently. He still looks like a thug.		examine	npc	Otto Godblessed
A fiendish embodiment of water.		examine	npc	Waterfiend
It appears intelligent and savage.		examine	npc	Brutal green dragon
Experimenting with mithril gone bad!		examine	npc	Mithril dragon
He looks about, blankly.		examine	npc	Confused barbarian
His face is expressionless.		examine	npc	Lost barbarian
Are those fleas all over it?		examine	npc	Stray dog
Looks after the blast furnace.		examine	npc	Blast Furnace Foreman
Some ore going into the furnace.		examine	npc	Tin ore
A huge nail beast. Its nails appear very sharp.		examine	npc	Nail beast
A servant of Zamorak.		examine	npc	Zamorak wizard
A follower of Saradomin.		examine	npc	Saradomin wizard
A spring elemental.		examine	npc	Spring Elemental
A rather dapper little monkey.		examine	npc	King Awowogei
He's looking a bit static.		examine	npc	King Awowogei
He sees no evil.		examine	npc	Mizaru
He hears no evil.		examine	npc	Kikazaru
He speaks no evil.		examine	npc	Iwazaru
A big snake.		examine	npc	Big Snake
A ghost lady.		examine	npc	Velorina
An evil priest.		examine	npc	Necrovarus
This ghost looks quite rebellious.		examine	npc	Gravingas
A ghost disciple.		examine	npc	Ghost disciple
A trader from across the eastern sea.		examine	npc	Ak-Haranu
It's an undead cow.		examine	npc	Undead cow
Yep, definitely a chicken... an undead chicken.		examine	npc	Undead chicken
An extremely vicious lobster.		examine	npc	Giant lobster
A master bowman.		examine	npc	Robin
An old, cranky lady.		examine	npc	Old crone
A creaky old man.		examine	npc	Old man
A spooky ghost villager.		examine	npc	Ghost villager
This poor soul cannot understand why it has not passed to the next world.		examine	npc	Tortured soul
Beware the ghostly shopkeeper's wares!		examine	npc	Ghost shopkeeper
Doesn't look like the bar's open anymore.		examine	npc	Ghost innkeeper
A spooky ghost farmer.		examine	npc	Ghost farmer
A ghost banker.		examine	npc	Ghost banker
A ghost sailor.		examine	npc	Ghost sailor
A ghostship captain.		examine	npc	Ghost captain
This ghost guards the gates of Port Phasmatys.		examine	npc	Ghost guard
That ghost looks suspiciously like a cheap Halloween costume...		examine	npc	Ghost (?)
He tries to keep order around here. His bizarre uniform isn't helping.		examine	npc	Guard
He's studying to be a guard.		examine	npc	Trainee Guard
Trains the guards of the future.		examine	npc	Captain
Is it a spider or is it a shadow?		examine	npc	Shadow spider
A barely visible deadly jungle spider.		examine	npc	Jungle spider
It has a very vicious looking tail.		examine	npc	Poison Scorpion
Tiny, annoying, stinging thing.		examine	npc	Pit Scorpion
Wow! Scorpions shouldn't grow that big.		examine	npc	King Scorpion
An ugly, smelly creature, with a spear.		examine	npc	Hobgoblin
Alberich, a fierce barbarian warrior.		examine	npc	Barbarian
Fafner, a tough barbarian warrior.		examine	npc	Barbarian
Fasolt, a strong barbarian warrior.		examine	npc	Barbarian
Siegmund, a guard in the Barbarian Village.		examine	npc	Barbarian
Siegfried, a young guard in the Barbarian Village.		examine	npc	Barbarian
Lydspor, a well-travelled barbarian warrior.		examine	npc	Barbarian
Hagen, a guard in the Barbarian Village.		examine	npc	Barbarian
Minarch, a barbarian who likes his beer.		examine	npc	Barbarian
Likes a good fight.		examine	npc	Hunding
Wotan, a sturdy barbarian warrior.		examine	npc	Barbarian
Acelin, a guard in the Barbarian Village.		examine	npc	Barbarian
Adelino, a barbarian warrior with a big axe.		examine	npc	Barbarian
Adolpho, a barbarian warrior with a warhammer.		examine	npc	Barbarian
Aitan, a barbarian archer.		examine	npc	Barbarian
Brunnhilde, a fierce barbarian warrior.		examine	npc	Barbarian
Gutrune, a mighty barbarian warrior.		examine	npc	Barbarian
Edelschwarz, a barbarian warrior with a spear.		examine	npc	Barbarian
Sieglinde, a muscular barbarian warrior.		examine	npc	Barbarian
The essence of fire.		examine	npc	Phoenix
A portal from this mystical place.		examine	npc	Portal
A financial expert.		examine	npc	Banker
Looks after your money.		examine	npc	Banker
Manages money momentarily.		examine	npc	Banker
Head of the servants' guild.		examine	npc	Chief servant
She smells unpleasantly of chemicals.		examine	npc	Taxidermist
A fancy businessman with a mighty fine hat.		examine	npc	Estate agent
Someone has to get rid of all the stone they dug Keldagrim out of.		examine	npc	Stonemason
Chief Herald of Falador.		examine	npc	Sir Renitee
He changes the shape of wood.		examine	npc	Sawmill operator
She has green fingers. (Not literally.)		examine	npc	Garden supplier
Servant of the Duke of Lumbridge.		examine	npc	Hans
One of Gielinor's many citizens, apparently trying to be an explorer.		examine	npc	Man
He grows the crops in this area.		examine	npc	Farmer
The son of Ali M.		examine	npc	Farid Morrisane (ores and bars)
Holy reptile...		examine	npc	Yt-MejKot
Good doggy-lizard-thing...		examine	npc	Ket-Zek
This is going to hurt...		examine	npc	TzTok-Jad
Mini menace.		examine	npc	Yt-HurKot
A servant of the god Zamorak.		examine	npc	K'ril Tsutsaroth
Destroyer of 1000 planes!		examine	npc	Tstanon Karlak
Scourge of the Light.		examine	npc	Zakl'n Gritch
Despoiler of Ullek.		examine	npc	Balfrug Kreeyath
From the maws of hell.		examine	npc	Hellhound
Have you checked your pockets lately?		examine	npc	Imp
Down, fang!		examine	npc	Werewolf
He doesn't look pleased to see me.		examine	npc	Werewolf
A feral vampyre. It looks really hungry!		examine	npc	Feral Vampyre
A small ice demon.		examine	npc	Icefiend
Comes with a vicious kick.		examine	npc	Gorak
They just call him 'Coach'.		examine	npc	Gnome Coach
A professional gnome baller.		examine	npc	Gnome baller
Keeps the game fair.		examine	npc	Gnome ball referee
Cheerleading is a real sport!		examine	npc	Cheerleader
Warrior of Zamorak.		examine	npc	Spiritual warrior
Defender of Zamorak.		examine	npc	Spiritual ranger
A deadly servant of Zamorak.		examine	npc	Spiritual mage
Graceful avatar of Armadyl.		examine	npc	Kree'arra
Graceful, bird-like creature.		examine	npc	Wingman Skree
A servant of Armadyl.		examine	npc	Spiritual warrior
Armadyl's favourite servant.		examine	npc	Spiritual ranger
A mage who serves Armadyl above all else - even death.		examine	npc	Spiritual mage
A proud warrior.		examine	npc	Aviansie
A teeny-tiny horror from the ocean depths...		examine	npc	Dagannoth spawn
A darkened horror from the ocean depths...		examine	npc	Dagannoth
Head of the maze.		examine	npc	Brian O'Richard
Roguelike and guardish.		examine	npc	Rogue Guard
A loveable rogue.		examine	npc	Martin Thwait
A rich banker man... Some say too rich.		examine	npc	Emerald Benedict
I don't think I want to get too close to that!		examine	npc	Spin Blades
He looks fairly well-to-do.		examine	npc	Arhein
A being from a mysterious other realm.		examine	npc	Jukat
Smells strangely of cabbage.		examine	npc	Lunderwin
Looks strange and mysterious.		examine	npc	Fairy
Appears slightly drunk.		examine	npc	Zambo
Seems very well off.		examine	npc	Gem merchant
So where are the butcher and the candlestick maker?		examine	npc	Baker
Has a very exotic aroma about him.		examine	npc	Spice seller
Knows how to keep warm in the winter.		examine	npc	Fur trader
A master fletcher.		examine	npc	Hickton
Something fishy about him.		examine	npc	Harry
Nice eyes.		examine	npc	Cassie
Kind of funny looking.		examine	npc	Frincos
Harlan, ready to teach swordplay.		examine	npc	Melee combat tutor
Nemarti looks ready to teach you about ranged combat.		examine	npc	Ranged combat tutor
Mikasi looks ready to teach you about magic.		examine	npc	Magic combat tutor
Cordero looks ready to teach you how to cook.		examine	npc	Cooking tutor
Cadmus looks a bit crafty.		examine	npc	Crafting tutor
Finlay mending nets.		examine	npc	Fishing tutor
Monlum surveying the rocks.		examine	npc	Mining tutor
Yauchomi prays to Saradomin.		examine	npc	Prayer tutor
Feoras looks a bit fiery.		examine	npc	Smithing apprentice
Sani, the master smithing tutor.		examine	npc	Master smithing tutor
Wilfred, a chip off the old block.		examine	npc	Woodsman tutor
Ready to teach you about banking.		examine	npc	Banker tutor
Manufacturer of fine leathers.		examine	npc	Ellis
The Wizards' Tower's armourer.		examine	npc	Wizard Jalarast
Yuck! It's all slimy!		examine	npc	Leech
A Bee keeper.		examine	npc	Bee keeper
Is it a low cloud?		examine	npc	Mist
And I shall call him Fang.		examine	npc	Vampyric hound
Its bark is worse than its swipe.		examine	npc	Tree
An expert on the brewing of ales and cider.		examine	npc	Blandebir
In his former life an expert brewer.		examine	npc	Metarialus
Farming.		examine	npc	Farmer
A Wizard of the Magic Guild.		examine	npc	Wizard Frumscone
A Supplier of Magical items.		examine	npc	Wizard Akutha
A Supplier of Magical robes.		examine	npc	Wizard Sinina
Farming the wheat.		examine	npc	Farmer
Slightly magical.		examine	npc	Wizard
Loves nature.		examine	npc	Druid
Not very fashion conscious.		examine	npc	Warrior
One of the citizens of Al Kharid.		examine	npc	Man
Don't let her arm-wrestle you for money.		examine	npc	Barbarian
One of Gielinor's many citizens, currently incapacitated by alcohol.		examine	npc	Drunken man
One of Gielinor's many citizens. He looks worried about something.		examine	npc	Norman
She's an aesthete.		examine	npc	Cecilia
One of Gielinor's many citizens. She looks rich.		examine	npc	Woman
Keeping an eye out for threats to the city.		examine	npc	Guard
An old gardener.		examine	npc	Gardener
He's learning a trade.		examine	npc	Apprentice workman
A busy workman		examine	npc	Workman
He looks a bit dodgy.		examine	npc	Cuffs
Looks unpleasant.		examine	npc	Narf
Seems to be loitering.		examine	npc	Rusty
Untrustworthy.		examine	npc	Jeff
He's keeping an eye out.		examine	npc	Guard
A citizen of Rimmington.		examine	npc	Hengel
An ugly, smelly creature wielding a spear.		examine	npc	Hobgoblin
Didn't the mage say this procedure was totally safe?		examine	npc	Frog
Posts things.		examine	npc	Postie Pete
Part of Al Kharid's elite fighting force.		examine	npc	Al Kharid warrior
A holy warrior.		examine	npc	Paladin
Heroic!		examine	npc	Hero
They love the forests.		examine	npc	Forester
A member of Ardougne's militia.		examine	npc	Knight of Ardougne
To protect and serve the populace of Ardougne.		examine	npc	Knight of Ardougne
Good with arrows.		examine	npc	Archer
Enjoys locking up animals in small pens.		examine	npc	Zoo keeper
He's a lumberjack, and he's ok.		examine	npc	Chuck
Doesn't water down the beer too much.		examine	npc	Barman
An expert on all things culinary.		examine	npc	Master Chef
A child from Rimmington.		examine	npc	Henja
An expert on all forms of combat.		examine	npc	Combat Instructor
Your introduction to the world of Gielinor.		examine	npc	Gielinor Guide
A Master of Magic.		examine	npc	Magic Instructor
A professional when it comes to accounts.		examine	npc	Account Guide
An expert on Mining-related skills.		examine	npc	Mining Instructor
He'll let you skip the Tutorial.		examine	npc	Skippy
Not the smartest of butlers.		examine	npc	Larxus
A mysterious watcher...		examine	npc	Mystery figure
Champion of the earth warriors.		examine	npc	Earth Warrior Champion
Champion of the giants.		examine	npc	Giant Champion
Champion of the ghouls.		examine	npc	Ghoul Champion
Tough looking combat type.		examine	npc	Mubariz
Trees and such.		examine	npc	Trees
A cave entrance.		examine	npc	Cavemouth
A Bullrush.		examine	npc	Bullrush
Cave bits.		examine	npc	Cave Scenery
Looks kinda bored.		examine	npc	Fadli
Trained to deal with all sorts of injuries.		examine	npc	A'abla
Wow! She's made a statement with that hair!		examine	npc	Sabreen
This nurse really knows her stuff.		examine	npc	Surgeon General Tafani
Has the messy job of putting players back together again.		examine	npc	Jaraah
'Battle scarred'.		examine	npc	Zahwa
A citizen of Al Kharid.		examine	npc	Ima
Champion of the goblins.		examine	npc	Goblin Champion
Champion of the hobgoblins.		examine	npc	Hobgoblin Champion
Champion of the imps.		examine	npc	Imp Champion
Champion of the jogres.		examine	npc	Jogre Champion
Champion of the lesser demons.		examine	npc	Lesser Demon Champion
Champion of the skeletons.		examine	npc	Skeleton Champion
Champion of the zombies.		examine	npc	Zombies Champion
Champion of Champions!		examine	npc	Leon d'Cour
I wonder if he gets stuck behind fences.		examine	npc	Guard
Litara, a barbarian explorer.		examine	npc	Litara
He's in control of the coal trucks.		examine	npc	Stankers
You can practice your magic here.		examine	npc	Elemental balance
It's very slightly red.		examine	npc	Elemental balance
It's slightly red.		examine	npc	Elemental balance
It's a bit red.		examine	npc	Elemental balance
It's quite red.		examine	npc	Elemental balance
It's bright red.		examine	npc	Elemental balance
It's glowing bright red!		examine	npc	Elemental balance
It's very slightly blue.		examine	npc	Elemental balance
It's slightly blue.		examine	npc	Elemental balance
It's a bit blue.		examine	npc	Elemental balance
It's quite blue.		examine	npc	Elemental balance
It's bright blue.		examine	npc	Elemental balance
It's glowing bright blue!		examine	npc	Elemental balance
It's very slightly green.		examine	npc	Elemental balance
It's slightly green.		examine	npc	Elemental balance
It's a bit green.		examine	npc	Elemental balance
It's quite green.		examine	npc	Elemental balance
It's bright green.		examine	npc	Elemental balance
He looks short and grumpy.		examine	npc	Mountain Dwarf
An ogre.		examine	npc	Skrach Uglogwee
A demented evil wizard who specialises in food spells.		examine	npc	Culinaromancer
It's glowing bright green!		examine	npc	Elemental balance
It's very slightly cyan.		examine	npc	Elemental balance
It's slightly cyan.		examine	npc	Elemental balance
It's a bit cyan.		examine	npc	Elemental balance
It's quite cyan.		examine	npc	Elemental balance
It's bright cyan.		examine	npc	Elemental balance
It's glowing bright cyan!		examine	npc	Elemental balance
The cave guide.		examine	npc	Koftik
An elven hunter.		examine	npc	Idris
An elven warrior.		examine	npc	Essyllt
A cute bunny rabbit.		examine	npc	Rabbit
Eek! A big bear!		examine	npc	Grizzly bear
Eek! A bear cub!		examine	npc	Grizzly bear cub
What big teeth you have.		examine	npc	Dire Wolf
He looks pretty handy with that bow.		examine	npc	Iorwerth Archer
I don't want to get on the wrong side of him.		examine	npc	Iorwerth Warrior
An odd looking person.		examine	npc	Arianwyn
Leader of King Tyras's men.		examine	npc	General Hining
Responsible for the food and equipment of the troops.		examine	npc	Quartermaster
One of King Lathas' messengers.		examine	npc	King's Messenger
Mysterious swamp lights...		examine	npc	Will o' the wisp
A colourful character.		examine	npc	Ali the dyer
He walks with a slight limp.		examine	npc	Lucien
A guard who has devoted their life to Armadyl.		examine	npc	Guardian of Armadyl
A witch.		examine	npc	Winelda
Intimidating!		examine	npc	Fire Warrior of Lesarkus
Looks hungry!		examine	npc	Shadow Hound
Seems to flitter in and out of existence...		examine	npc	Mysterious ghost
Zamorak's warrior of fire.		examine	npc	Fareed
Luckily, I can't see much of his face.		examine	npc	Ruantun
He's a ranger - light and accurate.		examine	npc	Cyrisus
He's a meleer - prepared to go face-to-face.		examine	npc	Cyrisus
He's a mage - mystical and calculating.		examine	npc	Cyrisus
I hope he's not dead!		examine	npc	Fallen Man
He's alive... just.		examine	npc	Fallen Man
He's much better than when I first found him.		examine	npc	Cyrisus
I'm glad he's finally on his feet.		examine	npc	Cyrisus
A pirate-banker. You don't see one of those everyday!		examine	npc	Bird's-Eye' Jack
Are you good enough to fight?		examine	npc	The Inadequacy
Can you endure long enough?		examine	npc	The Everlasting
Can you bring yourself to hurt another?		examine	npc	The Untouchable
What if you don't know how to win?		examine	npc	The Illusive
You can't escape your inadequacy!		examine	npc	A Doubt
He looks scared.		examine	npc	Morgan
A retired vampyre hunter.		examine	npc	Dr Harlow
Stop looking and run!		examine	npc	Count Draynor
A sensible looking man.		examine	npc	Jorral
Sullen looking Ghost Woman.		examine	npc	Melina
Not a happy ghost.		examine	npc	Droalak
He looks scary.		examine	npc	Dron
A docile warrior.		examine	npc	Blanin
It looks lost.		examine	npc	Kitten
Can I hear kittens?		examine	npc	Crate
One of Gertrude's sons.		examine	npc	Shilop
A citizen of Ardougne.		examine	npc	Civilian
Big, mean, dead doggy.		examine	npc	Bouncer
He looks really nasty. Smells bad too.		examine	npc	General Khazard
An invisible scout.		examine	npc	Scout
She's honest about the things you aren't.		examine	npc	Sin Seer
A Shadow Realm guardian.		examine	npc	Ghost
He isn't very friendly.		examine	npc	Renegade Knight
A terrifying spirit.		examine	npc	Thrantax the Mighty
One of the Knights of the Round Table.		examine	npc	Sir Lancelot
Leader of the Renegade Knights.		examine	npc	Sir Mordred
An evil and powerful sorceress.		examine	npc	Morgan Le Faye
A powerful Wizard of the Knights of the Round Table.		examine	npc	Merlin
A powerful sorceress who guards Excalibur.		examine	npc	The Lady of the Lake
Legendary King of the Britons.		examine	npc	King Arthur
He looks very hungry...		examine	npc	Beggar
A bazaar merchant.		examine	npc	Ali Morrisane
Drunk man.		examine	npc	Drunken Ali
A hassled looking barman.		examine	npc	Ali the Barman
A kebab seller.		examine	npc	Ali the Kebab seller
A market stall keeper.		examine	npc	Market seller
Ali the discount animal seller.		examine	npc	Ali the Camel Man
A mischievous looking child.		examine	npc	Street urchin
Mayor of Pollnivneach.		examine	npc	Ali the Mayor
An old hag named Alisha.		examine	npc	Ali the Hag
A snake charmer.		examine	npc	Ali the Snake Charmer
A foul tempered, ugly, lumpy yellow horse prone to spitting.		examine	npc	Ali the Camel
A toothless old Snake.		examine	npc	Snake
Leader of the Menaphites.		examine	npc	Menaphite Leader
Smooth operator.		examine	npc	Ali the Operator
Menaphite thug.		examine	npc	Menaphite Thug
Tough looking Menaphite.		examine	npc	Tough Guy
An old male villager.		examine	npc	Villager
Male desert villager.		examine	npc	Villager
