english	translation	category	sub_category	source
TzHaar	TzHaar	manual	slayer_mob	
TzTok-Jad	TzTok-Jad	manual	slayer_mob	
Bosses	Chefes	manual	slayer_mob	
Mammoths	Mamutes	manual	slayer_mob	
Rogues	Párias	manual	slayer_mob	
Ents	Entes	manual	slayer_mob	
Bandits	Bandidos	manual	slayer_mob	
Dark Warriors	Guerreiros Negros	manual	slayer_mob	
Lava Dragons	Dragões de Lava	manual	slayer_mob	
TzKal-Zuk	TzKal-Zuk	manual	slayer_mob	
Revenants	Revenants	manual	slayer_mob	
Chaos Druids	Druidas do Caos	manual	slayer_mob	
Wyrms	Protodragões	manual	slayer_mob	
Drakes	Dragonetes	manual	slayer_mob	
Hydras	Hidras	manual	slayer_mob	
Brutal BlackDragons	Dragões Negros Brutais	manual	slayer_mob	
Sulphur Lizards	Lagartos de Enxofre	manual	slayer_mob	
Temple Spiders	Aranhas de Masmorra	manual	slayer_mob	
Undead Druids	Druidas Mortos-Vivos	manual	slayer_mob	
Sand Crabs	Caranguejos da Areia	manual	slayer_mob	
BlackKnights	Cavaleiros Negros	manual	slayer_mob	
Pirates	Piratas	manual	slayer_mob	
Sourhogs	Porcos selvagens	manual	slayer_mob	
Warped Creatures	Criaturas Deformadas	manual	slayer_mob	
Lesser Nagua	Nagua Inferior	manual	slayer_mob	
Gargoyle Smasher	Detonador de Gárgulas	manual	slayer_reward	
Slug Salter	Sal na Mesma Lesma	manual	slayer_reward	
Reptile Freezer	Geladeira de Répteis	manual	slayer_reward	
Shroom Sprayer	Dá Uma Fungada	manual	slayer_reward	
Malevolent Masquerade	Tudo Junto e Misturado	manual	slayer_reward	
Ring Bling	Anel do extermínio	manual	slayer_reward	
Broader Fletching	Flechas Largas	manual	slayer_reward	
Need More Darkness	Mais Sombrio	manual	slayer_reward	
Ankou Very Much	Mais Ankou no Pedaço	manual	slayer_reward	
Suq-a-nother One	Mais Suq'inho	manual	slayer_reward	
Fire & Darkness	Fogo & Trevas	manual	slayer_reward	
Pedal to the Metals	Metal até o Talo	manual	slayer_reward	
Spiritual Fervour	Frenesi Espiritual	manual	slayer_reward	
Augment My Abbies	Abissalém da Conta	manual	slayer_reward	
It's Dark in Here	Tá Escuro Aqui	manual	slayer_reward	
Greater Challenge	Desafio Superior	manual	slayer_reward	
Seeing Red	Vermelhou	manual	slayer_reward	
I Hope You Mith Me	Mithbusters	manual	slayer_reward	
Watch the Birdie	Olha o Passarinho!	manual	slayer_reward	
Hot Stuff	É Quente	manual	slayer_reward	
Like a Boss	Poderoso Chefão	manual	slayer_reward	
Bleed Me Dry	Quero Ver Sangue	manual	slayer_reward	
Smell Ya Later	Fantosmia	manual	slayer_reward	
Birds of a Feather	Pena do Mesmo Saco	manual	slayer_reward	
I Really Mith You	Você Mithril Pra Mim	manual	slayer_reward	
Horrorific	Terrorrível	manual	slayer_reward	
To Dust You Shall Return	Ao Pó Voltaremos	manual	slayer_reward	
Wyver-nother one	Ala-do outro lado	manual	slayer_reward	
Get Smashed	Esmague Mais	manual	slayer_reward	
Nechs Please	Necriel Tá Russo	manual	slayer_reward	
Krack On	Krack Tá On	manual	slayer_reward	
Reptile Got Ripped	Lagartumbado	manual	slayer_reward	
King Black Bonnet	Chapéu-Negro Real	manual	slayer_reward	
Kalphite Khat	Kepi Kaphita	manual	slayer_reward	
Unholy Helmet	Elmo do Mal	manual	slayer_reward	
Dark Mantle	Manto Sombrio	manual	slayer_reward	
Bigger and Badder	Grande e Malvado	manual	slayer_reward	
Get Scabaright on It	Scabaritou	manual	slayer_reward	
Duly Noted	Nem Notei	manual	slayer_reward	
Wyver-nother Two	Mais Dragões Mais Alados	manual	slayer_reward	
Ada'mind Some More	Adamanda Mais	manual	slayer_reward	
RUUUUUNE	RUUUUUNA	manual	slayer_reward	
Undead Head	Cabeça Morta-Viva	manual	slayer_reward	
Stop the Wyvern	Pare o Dragão Alado	manual	slayer_reward	
Double Trouble	Encrenca em Dobro	manual	slayer_reward	
Use More Head	Use Mais a Cabeça	manual	slayer_reward	
Basilonger	Mais Longo do Basil	manual	slayer_reward	
Basilocked	Basitravado	manual	slayer_reward	
Twisted Vision	Visão Retorcida	manual	slayer_reward	
More at Stake	Aposto na Estaca	manual	slayer_reward	
Actual Vampyre Slayer	Esse Sim Mata Vampiro	manual	slayer_reward	
Task Storage	Salvar Tarefas	manual	slayer_reward	
I Wildy More Slayer	Quero Mais Selvageria	manual	slayer_reward	
Revenenenenenants	Revenenenenenants	manual	slayer_reward	
Warped Reality	Realidade Deformada	manual	slayer_reward	
Automatically smash Gargoyles when they're on critical health, if you have the right tool.	Mate Gárgulas automaticamente quando eles tiverem pouca vida. Só funciona se você tiver a ferramenta correta.	manual	slayer_reward	
Automatically salt Rockslugs when they're on critical health, if you have salt.	Derrame Sal nas Lesmas automaticamente quando elas tiverem pouca vida. Funciona somente se você carregar Sal na mochila.	manual	slayer_reward	
Automatically freeze Desert Lizards when they're on critical health, if you have ice water.	Congele Lagartos do Deserto automaticamente, quando estiverem com pouca vida. Exige um Jarro Gelado.	manual	slayer_reward	
Automatically spray Mutated Zygomites when they're on critical health, if you have fungicide.	Automaticamente jogue o spray nos Zigomitas Mutantes, se você tiver o Fungicida.	manual	slayer_reward	
Learn to combine the protective Slayer headgear and Slayer gem into one universal helmet, with level 55 Crafting.	Aprenda a combinar seu Elmo do Exterminador com a gema encantada	manual	slayer_reward	
Learn to craft your own Slayer Rings, with level 75 Crafting.	Aprenda como fabricar seu próprio anel do extermínio	manual	slayer_reward	
Learn to fletch broad arrows (with level 52 Fletching), broad bolts (with level 55 Fletching) and amethyst broad bolts (with level 76 Fletching).	Aprenda a fabricar flechas largas (com 52 Arco e Flecha), setas largas (com 55 Arco e Flecha), e setas largas de ametista (com 76 Arco e Flecha).	manual	slayer_reward	
Whenever you get a Dark Beast task, it will be a bigger task.	Sempre que você receber tarefas de Feras Sombrias, ela será mais extensa.	manual	slayer_reward	
Whenever you get an Ankou task, it will be a bigger task.	Sempre que você receber tarefas de Ankous, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Suqah task, it will be a bigger task.	Sempre que você receber tarefas de Suqahs, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Black Dragon task, it will be a bigger task.	Sempre que você receber tarefas de Dragões Negros, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Bronze, Iron or Steel Dragon task, it will be a bigger task.	Sempre que você receber tarefas de Dragões de Bronze, Ferro ou Aço, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Spiritual Creature task, it will be a bigger task.	Sempre que você receber tarefas de Criatura Espiritual, ela será mais extensa.	manual	slayer_reward	
Whenever you get an Abyssal Demon task, it will be a bigger task.	Sempre que você receber tarefas de Demônios Abissais, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Black Demon task, it will be a bigger task.	Sempre que você receber tarefas de Demônios Negros, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Greater Demon task, it will be a bigger task.	Sempre que você receber tarefas de Demônios Superiores, ela será mais extensa.	manual	slayer_reward	
Konar, Duradel and Nieve will be able to assign Red Dragons as your task.	Konar, Duradel e Nieve serão capazes de atribuir Dragões Vermelhos como sua tarefa.	manual	slayer_reward	
Konar, Duradel and Nieve will be able to assign Mithril Dragons as your task.	Konar, Duradel e Nieve serão capazes de atribuir Dragões de Mithril como sua tarefa.	manual	slayer_reward	
Konar, Duradel, Nieve, Chaeldar and Krystilia will be able to assign Aviansies as your task.	Konar, Duradel, Nieve, Chaeldar e Krystilia serão capazes de atribuir Aviansies como sua tarefa.	manual	slayer_reward	
Duradel, Nieve and Chaeldar will be able to assign TzHaar as your task. You may also be offered a chance to slay TzTok-Jad or TzKal-Zuk.	Duradel, Nieve e Chaeldar serão capazes de atribuir TzHaar como sua tarefa. Além disso, talvez você receba uma chance para exterminar TzTok-Jad ou TzKal-Zuk.	manual	slayer_reward	
Konar, Duradel, Nieve and Krystilia will be able to assign boss monsters as your task. They will choose which boss you must kill.	Konar, Duradel, Nieve e Krystilia serão capazes de atribuir chefes como sua tarefa. Eles escolherão qual chefe você deverá exterminar.	manual	slayer_reward	
Whenever you get a Bloodveld task, it will be a bigger task.	Sempre que você receber tarefas de Demônios de Sangue, ela será mais extensa.	manual	slayer_reward	
Whenever you get an Aberrant Spectre task, it will be a bigger task.	Sempre que você receber tarefas de Monstros Espectrais, ela será mais extensa.	manual	slayer_reward	
Whenever you get an Aviansie task, it will be a bigger task.	Sempre que você receber tarefas de Aviansies, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Mithril Dragon task, it will be a bigger task.	Sempre que você receber tarefas de Dragões de Mithril, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Cave Horror task, it will be a bigger task.	Sempre que você receber tarefas de Horrores da Caverna, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Dust Devil task, it will be a bigger task.	Sempre que você receber tarefas de Diabos do Pó, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Skeletal Wyvern task, it will be a bigger task.	Sempre que você receber tarefas de Dragões Alados Esqueletais, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Gargoyle task, it will be a bigger task.	Sempre que você receber tarefas de Gárgula, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Nechryael task, it will be a bigger task.	Sempre que você receber tarefas de Necriéis, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Cave Kraken task, it will be a bigger task.	Sempre que você receber tarefas de Krakens da Caverna, ela será mais extensa.	manual	slayer_reward	
Konar, Duradel, Nieve and Chaeldar will be able to assign you Lizardmen.	Konar, Duradel, Nieve e Chaeldar serão capazes de atribuir tarefas de Homens Lagartos para você.	manual	slayer_reward	
Learn how to combine a KBD head with your Slayer helmet to colour it black.	Aprenda como combinar uma cabeça de DNR (KBD) com o seu Elmo do Exterminador, para tingí-lo de preto.	manual	slayer_reward	
Learn how to combine a Kalphite Queen head with your Slayer helmet to colour it green.	Aprenda como combinar uma cabeça de Rainha Kalphita com o seu Elmo do Exterminador, para tingí-lo de verde.	manual	slayer_reward	
Learn how to combine an Abyssal Demon head with your Slayer helmet to colour it red.	Aprenda como combinar uma cabeça de Demônio Abissal com o seu Elmo do Exterminador para tingí-lo de vermelho.	manual	slayer_reward	
Learn how to combine a Dark Claw with your Slayer helmet to colour it purple.	Aprenda como combinar uma garra sombria com o seu Elmo do Exterminador para tingí-lo de roxo.	manual	slayer_reward	
Increase the risk against certain Slayer monsters with the chance of a superior version spawning whilst on a Slayer task.	Aumente o risco contra certos monstros de Extermínio, em troca de uma maior chance de uma versão superior aparecer, enquanto estiver em uma tarefa.	manual	slayer_reward	
Whenever you get a Scabarite task, it will be a bigger task.	Sempre que você receber tarefas de Scabaritas, ela será mais extensa.	manual	slayer_reward	
Mithril Dragons drop mithril bars in banknote form while killed on assignment.	Os Dragões de Mithril largam barras de mithril em forma de cupom (acumulável), quando eles forem exterminados durante uma tarefa.	manual	slayer_reward	
Whenever you get a Fossil Island Wyvern task, it will be a bigger task.	Sempre que você receber tarefas de Dragões Alados da Ilha Fóssil, ela será mais extensa.	manual	slayer_reward	
Whenever you get an Adamant Dragon task, it will be a bigger task.	Sempre que você receber tarefas de Dragões de Adamantio, ela será mais extensa.	manual	slayer_reward	
Whenever you get a Rune Dragon task, it will be a bigger task.	Sempre que você receber tarefas de Dragões de Runita, ela será mais extensa.	manual	slayer_reward	
Learn how to combine Vorkath's head with your Slayer helmet to colour it turquoise.	Aprenda como combinar uma cabeça de Vorkath com o seu Elmo do Exterminador, para tingí-lo de turquesa.	manual	slayer_reward	
Stops you getting Fossil Island Wyvern tasks, without counting towards your blocked task limit.	Impede que você receba tarefas para matar Dragões Alados da Ilha Fóssil, sem que isso conte para o limite de quantas tarefas você pode bloquear.	manual	slayer_reward	
Slaying Dusk and Dawn now counts for two kills towards your task rather than one.	Ao exterminar Dusk e Dawn, serão contados como dois abates, em vez de apenas um.	manual	slayer_reward	
Learn how to combine a Hydra head with your Slayer helmet to theme it like the Alchemical Hydra.	Aprenda como combinar uma cabeça de Hidra com seu elmo do Exterminador para tematizá-lo como o Hidra Alquímico.	manual	slayer_reward	
Whenever you get a Basilisk task, it will be a bigger task.	Sempre que você receber tarefas de Basilisco, ela será mais extensa.	manual	slayer_reward	
Konar, Duradel and Nieve will be able to assign Basilisks as your task.	Konar, Duradel e Nieve serão capazes de atribuir Basiliscos como sua tarefa.	manual	slayer_reward	
Learn how to combine Twisted Horns with your Slayer helmet to theme it like the Great Olm.	Aprenda como combinar Chifres Torcidos com o seu Elmo do Exterminador para tematizá-lo como o Grande Olm.	manual	slayer_reward	
Whenever you get a Vampyre task, it will be a bigger task.	Sempre que você receber tarefas de Vampiros, ela será mais extensa.	manual	slayer_reward	
Konar, Duradel, Nieve and Chaeldar will be able to assign Vampyres as your task.	Konar, Duradel, Nieve e Chaeldar serão capazes de atribuir Vampiros como sua tarefa.	manual	slayer_reward	
Gain the ability to store your task, allowing you to take it at a later point in time.	Adquira a capacidade de salvar sua tarefa, de modo que possa pegá-la de volta em algum momento futuro.	manual	slayer_reward	
Krystilia will be able to assign Jellies, Dust Devils, Nechryaels and Abyssal Demons as your task.	Krystilia será capaz de atribuir Geleias, Diabos do Pó, Necriéis e Demônios Abissais como sua tarefa.	manual	slayer_reward	
Whenever you get a Revenants task, it will be a bigger task.	Sempre que você receber tarefas de Revenants, ela será mais extensa.	manual	slayer_reward	
Konar, Duradel, Nieve and Chaeldar will be able to assign Warped Creatures as your task.	Konar, Duradel, Nieve e Chaeldar serão capazes de atribuir Criaturas Deformadas como sua tarefa.	manual	slayer_reward	
'Shroom Sprayer	Dá Uma Fungada	manual	slayer_reward	
Karamja easy	Karamja fáceis	manual	task	
Karamja medium	Karamja médias	manual	task	
Karamja hard	Karamja difíceis	manual	task	
Karamja elite	Karamja elite	manual	task	
Ardougne easy	Ardougne fáceis	manual	task	
Ardougne medium	Ardougne médias	manual	task	
Ardougne hard	Ardougne difíceis	manual	task	
Ardougne elite	Ardougne elite	manual	task	
Falador easy	Falador fáceis	manual	task	
Falador medium	Falador médias	manual	task	
Falador hard	Falador difíceis	manual	task	
Falador elite	Falador elite	manual	task	
Fremennik easy	Fremennik fáceis	manual	task	
Fremennik medium	Fremennik médias	manual	task	
Fremennik hard	Fremennik difíceis	manual	task	
Fremennik elite	Fremennik elite	manual	task	
Kandarin easy	Kandarin fáceis	manual	task	
Kandarin medium	Kandarin médias	manual	task	
Kandarin hard	Kandarin difíceis	manual	task	
Kandarin elite	Kandarin elite	manual	task	
Desert easy	Deserto fáceis	manual	task	
Desert medium	Deserto médias	manual	task	
Desert hard	Deserto difíceis	manual	task	
Desert elite	Deserto elite	manual	task	
Lumbridge easy	Lumbridge fáceis	manual	task	
Lumbridge medium	Lumbridge médias	manual	task	
Lumbridge hard	Lumbridge difíceis	manual	task	
Lumbridge elite	Lumbridge elite	manual	task	
Morytania easy	Moritânia fáceis	manual	task	
Morytania medium	Moritânia médias	manual	task	
Morytania hard	Moritânia difíceis	manual	task	
Morytania elite	Moritânia elite	manual	task	
Varrock easy	Varrock fáceis	manual	task	
Varrock medium	Varrock médias	manual	task	
Varrock hard	Varrock difíceis	manual	task	
Varrock elite	Varrock elite	manual	task	
Wilderness easy	Terra Selvagem fáceis	manual	task	
Wilderness medium	Terra Selvagem médias	manual	task	
Wilderness hard	Terra Selvagem difíceis	manual	task	
Wilderness elite	Terra Selvagem elite	manual	task	
Western easy	Western fáceis	manual	task	
Western medium	Western médias	manual	task	
Western hard	Western difíceis	manual	task	
Western elite	Western elite	manual	task	
Kourend easy	Kourend fáceis	manual	task	
Kourend medium	Kourend médias	manual	task	
Kourend hard	Kourend difíceis	manual	task	
Kourend elite	Kourend elite	manual	task	
Discover an old coin.	Descubra uma moeda antiga.	manual	varrock_museum	
Discover an ancient coin.	Descubra uma moeda bem antiga.	manual	varrock_museum	
Discover an ancient symbol.	Descubra um símbolo antigo.	manual	varrock_museum	
Discover an old symbol.	Descubra um símbolo velho.	manual	varrock_museum	
Discover pottery remains.	Descubra restos de cerâmica.	manual	varrock_museum	
Learn about dragons.	Aprenda sobre dragões.	manual	varrock_museum	
Learn about wyvern.	Aprenda sobre dragões alados.	manual	varrock_museum	
Learn about tortoise.	Aprenda sobre tartarugas de guerra.	manual	varrock_museum	
Learn about lizard.	Aprenda sobre lagartos.	manual	varrock_museum	
Learn about leech.	Aprenda sobre sanguessugas.	manual	varrock_museum	
Learn about camel.	Aprenda sobre camelos.	manual	varrock_museum	
Learn about mole.	Aprenda sobre toupeiras.	manual	varrock_museum	
Learn about penguin.	Aprenda sobre pinguins.	manual	varrock_museum	
Learn about terrorbird.	Aprenda sobre aves do terror.	manual	varrock_museum	
Learn about kalphite.	Aprenda sobre kalphitas.	manual	varrock_museum	
Learn about monkey.	Aprenda sobre macacos.	manual	varrock_museum	
Learn about seaslug.	Aprenda sobre lesmas do mar.	manual	varrock_museum	
Learn about snake.	Aprenda sobre cobras.	manual	varrock_museum	
Learn about snail.	Aprenda sobre caracóis.	manual	varrock_museum	
Uncover knowledge about the Staff of Armadyl.	Descubra informações sobre o Cajado de Armadyl.	manual	varrock_museum	
Reveal further knowledge about the Staff of Armadyl.	Revele mais informações sobre o Cajado de Armadyl.	manual	varrock_museum	
Return the Shield of Arrav to the museum.	Devolva o Escudo de Arrav ao museu.	manual	varrock_museum	
Provide a diagram of the Observatory to the museum.	Forneça um diagrama do Observatório ao museu.	manual	varrock_museum	
Provide information about King Arthur to the museum.	Forneça informações sobre o Rei Arthur ao museu.	manual	varrock_museum	
Describe Silverlight for a museum display.	Descreva Clarão Prateado para uma exposição no museu.	manual	varrock_museum	
Give information about the Gnome gliders to the museum.	Forneça informações sobre os planadores dos gnomos ao museu.	manual	varrock_museum	
Uncover information about Bob the cat.	Descubra informações sobre o gato Bob.	manual	varrock_museum	
Discover knowledge about King Lathas and his ancestors.	Descubra informações sobre o Rei Lathas e seus ancestrais.	manual	varrock_museum	
Provide information about the River Salve.	Forneça informações sobre o Rio Salve.	manual	varrock_museum	
Uncover further information about the River Salve.	Descubra mais informações sobre o Rio Salve.	manual	varrock_museum	
Delve into the story of the Carnillean family.	Mergulhe na história da família Carnillean.	manual	varrock_museum	
Find out about the cult of chaos mages near Varrock.	Descubra mais sobre o culto dos magos negros ao sul de Varrock.	manual	varrock_museum	
Uncover the secrets of runecrafting.	Descubra os segredos da Criação de Runas.	manual	varrock_museum	
Discover the secrets of the Shield of Arrav.	Descubra os segredos do Escudo de Arrav.	manual	varrock_museum	
Build the mermaid display.	Monte a exposição sobre sereias.	manual	varrock_museum	
Build the pufferfish display.	Monte a exposição do baiacu.	manual	varrock_museum	
Build the hoopsnake display.	Monte a exposição da cobra-coroa.	manual	varrock_museum	
Build the wyvern egg display.	Monte a exposição do ovo de dragão alado.	manual	varrock_museum	
Build the fossil crab display.	Monte a exposição do caranguejo fossilizado.	manual	varrock_museum	
Build the fossil fuel display.	Monte a exposição do combustível fóssil.	manual	varrock_museum	
Build the footprint display.	Monte a exposição da grande pegada.	manual	varrock_museum	
Build the ancient zygomite display.	Monte a exposição do zigomita arcaico.	manual	varrock_museum	
Build the clamshell display.	Monte a exposição da concha de molusco.	manual	varrock_museum	
Build the unicorn footprint display.	Monte a exposição da pegada do unicórnio.	manual	varrock_museum	
Build the imprint display.	Monte a exposição da impressão arcaica.	manual	varrock_museum	
Build the cave painting display.	Monte a exposição da pintura rupestre.	manual	varrock_museum	
Build the biclopse display.	Monte a exposição do bicrânio.	manual	varrock_museum	
Build the wyvern skull display.	Monte a exposição do crânio de dragão alado.	manual	varrock_museum	
Build the lobstrosity display.	Monte a exposição da lagosta monstruosa.	manual	varrock_museum	
Build the tar thing display.	Monte a exposição da coisa de piche.	manual	varrock_museum	
Build the merfsh display.	Monte a exposição do merfsh.	manual	varrock_museum	
Build the twocan display.	Monte a exposição do tucan-dúo.	manual	varrock_museum	
Build the terror snail display.	Monte a exposição da caracol do terror.	manual	varrock_museum	
Build the mushtoise display.	Monte a exposição do coguruga.	manual	varrock_museum	
Build the sharkbeast display.	Monte a exposição do tubarão fera.	manual	varrock_museum	
Build the mushroo display.	Monte a exposição do cogumel.	manual	varrock_museum	
Build the sabre toothed squirrel display.	Monte a exposição do esquilo dente-de-sabre.	manual	varrock_museum	
Build the mandibular display.	Monte a exposição da mandíbula.	manual	varrock_museum	
Build the dragonfly display.	Monte a exposição da libélula.	manual	varrock_museum	
Build the lava beast display.	Monte a exposição da monstro de lava.	manual	varrock_museum	
Build part of the leviathan display.	Monte parte da exposição do leviatã.	manual	varrock_museum	
Build the mushtree display.	Monte a exposição da árvemelo.	manual	varrock_museum	
Build the pitcher display.	Monte a exposição da planta carnívora.	manual	varrock_museum	
Build the skroom display.	Monte a exposição do crumelo.	manual	varrock_museum	
Build the spineplant display.	Monte a exposição do planta espinhosa.	manual	varrock_museum	
Build the mushroom display.	Monte a exposição do cogumelo.	manual	varrock_museum	
Hand in an Ancient globe.	Entregue um globo antigo.	manual	varrock_museum	
Hand in an Ancient ledger.	Entregue um livro muito antigo.	manual	varrock_museum	
Hand in an Ancient astroscope.	Entregue um astroscópio antigo.	manual	varrock_museum	
Hand in an Ancient treatise.	Entregue um tratado muito antigo.	manual	varrock_museum	
Hand in an Ancient carcanet.	Entregue um colar antigo.	manual	varrock_museum	
Digsite Finds	Achados do Sítio de Escavação	manual	varrock_museum	
Natural History Displays	Exposições de história natural	manual	varrock_museum	
Timeline Displays	Exposições em Ordem Cronológica	manual	varrock_museum	
Fossil Island Displays	Exposições da Ilha dos Fósseis	manual	varrock_museum	
Camdozaal Relics	Relíquias de Camdozaal	manual	varrock_museum	
Clean finds from the Digsite on the tables in the museum and place them in their cases.	Limpe os achados do Sítio de Escavação nas mesas do museu e coloque-os em suas respectivas vitrines.	manual	varrock_museum	
Examine the displays in the Natural History section of the museum and answer Orlando Smith's quiz.	Examine as exposições na seção de História Natural do museu (desça as escadas no térreo) e responda ao questionário de Orlando Smith.	manual	varrock_museum	
Gather information from around Gielinor by completing quests and other activities, then speak to Historian Minas.	Reúna informações de Guilenor completando missões e outras atividades, depois fale com o historiador Minas.	manual	varrock_museum	
Discover fossils on fossil island to complete the displays on the bottom floor of the museum.	Descubra fósseis na ilha dos fósseis para completar as exposições no andar subterrâneo do museu.	manual	varrock_museum	
Crush Barronite deposits in the ruins of Camdozaal to find relics and hand them in to the curator.	Escave depósitos de barronita nas ruínas de Camdozaal para encontrar relíquias e entregue-as ao curador.	manual	varrock_museum	
