english	translation	category	sub_category	source
Additionally, a higher Attack level will allow you to wield more powerful weapons. A weapon with a higher Attack bonus will give you more accuracy in combat.	Além disso, um nível de Ataque mais alto permitirá que você empunhe armas mais poderosas. Uma arma com um bônus de Ataque mais alto lhe dará mais precisão em combate.	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can select your Attack style from the Combat Options side panel. Different enemies are weaker or stronger against different Attack styles, so choose carefully.	Você pode selecionar seu estilo de Ataque no painel lateral Opções de Combate. Diferentes inimigos são mais fracos ou mais fortes contra diferentes estilos de Ataque, então escolha com cuidado.	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Steel Weaponry!	Agora você pode empunhar Armas de Aço!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Black Weaponry and members can wield White Weaponry!	Agora você pode empunhar Armas Negras, e os membros podem empunhar Armas Brancas!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Mithril Weaponry!	Agora você pode empunhar Armas de Mithril!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Adamant Weaponry and members can wield Swamp Lizards and Bryophyta's Staff!	Agora você pode empunhar Armas de Adamantio e os membros podem empunhar Lagartos do Pântano e o Cajado de Bryophyta.	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Rune Weaponry and Barronite maces. Members can wield Brine Sabres and Ivandis Flails!	Agora você pode empunhar Armas de Runita e a Maça de Barronita. Os membros podem empunhar Sabres Aquáticos e Manguais de Ivandis!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Void Knight equipment!	Os membros agora podem empunhar equipamentos de Cavaleiro do Vácuo!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Granite weapons, Blisterwood weapons, Keris daggers and the Ancient Sceptre!	Os membros agora podem empunhar Armas de granito, Armas de Inflamadeira, adagas Keris e o Cetro Antigo!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Dragon Weaponry, Viggora's Chainmace, The Colossal Blade, Red Salamanders and the Keris Partisan!	Os membros agora podem empunhar Armas Dragônicas, o Porrete de Viggora, a Lâmina Colossal, Salamandras Vermelhas e a Partasana Keris!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield the 3rd age longsword, 3rd Age Druidic staff (with 65 prayer), the Sarachnis Cudgel and Keris partisans!	Agora você pode empunhar a espada longa da 3ª era, o cajado druídico da 3ª era (com 65 de oração), o bastão Sarachnis e as Partasana Keris!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Saradomin Sword, the Abyssal Whip & Dagger, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!	Os membros agora podem empunhar a Espada de Saradomin, o Chicote e a Adaga Abissais, a lança de Zamorak, o Porrete de Ursina, Equipamentos de Cristal e Armas das Catacumbas!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Black Salamanders, the Saradomin Sword, the Abyssal Whip & Dagger, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!	Os membros agora podem empunhar Salamandras Negras, a Espada de Saradomin, o Chicote e a Adaga Abissais, a Lança Zamorak, a Porrete de Ursina, Equipamentos de Cristal e Armas das Catacumbas!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Saradomin Sword, the Abyssal Whip, Dagger & Bludgeon, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!	Os membros agora podem empunhar a Espada de Saradomin, o Chicote, a Adaga e o Porrete Abissais, a Lança Zamorak, a Porrete de Ursina, Equipamentos de Cristal e Armas das Catacumbas!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Black Salamanders, the Saradomin Sword, the Abyssal Whip, Dagger & Bludgeon, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!	Os membros agora podem empunhar Salamandras Negras, a Espada de Saradomin, o Chicote Abissal, a Adaga e o Bastão, a Lança de Zamorak, o Porrete de Ursina, Equipamentos de Cristal e Armas de Barrows!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Godswords, the Blessed Saradomin Sword, Abyssal Tentacle, Staff of the Dead, Staff of Light, Staff of Balance, Dinh's Bulwark, Arclight, Vesta's blighted longsword and the Voidwaker!	Os membros agora podem empunhar as Espadas Divinas, a Espada Abençoada de Saradomin, o Tentáculo Abissal, o Cajado dos Mortos, o Cajado da Luz, o Cajado do Equilíbrio, o Baluarte de Dinh, a Clarão Ancestral, a Espada Longa Amaldiçoada de Vesta e o Voidwaker!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Dragon Hunter Lance!	Os membros agora podem empunhar a Lança do Caçador de Dragões!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Scythe of Vitur, the Ghrazi Rapier, the Inquisitor's Mace, the Blade of Saeldor and the upgraded Keris Partisan!	Os membros agora podem empunhar a Foice de Vitur, o Rapier Ghrazi, o Porrete de Inquisidor, a Lâmina de Saeldor e a Partasana Keris aprimorada!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Osmumten's Fang!	Os membros agora podem empunhar a Presa de Osmumten!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Congratulations! You are now a master of Attack. Why not visit Ajjat at the Warriors' Guild? He has something special that is only available to true masters of the Attack skill!	Parabéns! Agora você é um mestre em Ataque. Que tal visitar Ajjat na Guilda dos Guerreiros? Ele tem algo especial que só está disponível para verdadeiros mestres na habilidade Ataque!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Construction gives you access to your very owned Player-Owned House. To get started, you'll need to buy a house from an Estate agent.	A construção dá acesso à sua própria casa pertencente ao jogador. Para começar, você precisará comprar uma casa de um corretor imobiliário.	lvl_up_msg	Transcript of Construction	Transcript of Construction
Once you have a house, you'll need to build furniture. Most furniture can be built with planks, which can be obtained via taking logs to a sawmill.	Depois de ter uma casa, você precisará construir móveis. A maioria dos móveis pode ser construída com tábuas, que podem ser obtidas levando toras para uma serraria.	lvl_up_msg	Transcript of Construction	Transcript of Construction
To build furniture, grab a hammer and a saw, enter your house in build mode, select a hotspot and select the furniture you want to build.	Para construir móveis, pegue um martelo e uma serra, entre em sua casa no modo de construção, selecione um ponto de acesso e selecione os móveis que deseja construir.	lvl_up_msg	Transcript of Construction	Transcript of Construction
As your Construction level increases, you'll be able to build bigger houses, gain access to more kinds of room in your house, and be able to build fancier furniture.	À medida que seu nível de construção aumenta, você poderá construir casas maiores, ter acesso a mais tipos de cômodos em sua casa e construir móveis mais sofisticados.	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Torn curtains Brown rug	Agora você pode construir: Cortinas rasgadas, Tapete marrom	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Clay fireplace	Agora você pode construir: Lareira de argila	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden bookcase	Agora você pode construir: Estante de madeira	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Firepit, Tree, Decorative Rock, Cat blanket	Agora você pode construir: Fosso de fogo, Árvore, Pedra decorativa, Cobertor de gato	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden shelves 1 Mid-level plants	Agora você pode construir: Prateleiras de madeira 1, Plantas para nível médio	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Pump and drain Beer barrel	Agora você pode construir: Bomba e ralo, Barril de cerveja	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden chair	Agora você pode construir: Cadeira de madeira	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden larder	Agora você pode construir: Despensa de madeira	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden dining bench, Wooden dining table, Nice tree, Pond	Agora você pode construir: Banco de madeira, Mesa de madeira, Bonita árvore, Lago	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Firepit with hook	Agora você pode construir: Fosso de fogo com gancho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wood kitchen table, Wooden shelves 2, Cider barrel, High-level plants, STASH units (beginner)	Agora você pode construir: Mesa de cozinha de madeira, Prateleiras de madeira 2, Barril de cidra, Plantas para nível alto, Esconderijos (iniciante)	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Rug	Agora você pode construir: Tapete	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Rocking chair	Agora você pode construir: Cadeira de balanço	lvl_up_msg	Transcript of Construction	Transcript of Construction
Oak tree, Imp Statue	Carvalho, Estátua de diabinho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Crafting table 1 Pluming stand Oak wall decoration	Agora você pode construir: Mesa de artesanato 1, Bancada para emplumar, Decoração de carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden workbench Firepit with pot	Agora você pode construir: Bancada de madeira, Fosso de fogo com panela	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Asgarnian Ale barrel Curtains	Agora você pode construir: Barril de Cerveja de Asgarnia, Cortinas	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak chair Cat basket	Agora você pode construir: Cadeira de carvalho, Cesto de gato	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden bed Shoe box	Agora você pode construir: Cama de madeira, Caixa de sapatos	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden shaving stand	Agora você pode construir: Bancada para barbear	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak dining bench Oak dining table	Agora você pode construir: Banco de carvalho, Mesa de jantar de carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden shelves 3	Agora você pode construir: Prateleiras de madeira 3	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Small oven	Agora você pode construir: Pequeno forno	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Crafting table 2 Tool store 2 Oak clock	Agora você pode construir: Mesa de artesanato 2, Depósito de ferramentas 2, Relógio de carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak armchair Greenman's Ale barrel Rope bell-pull	Agora você pode construir: Poltrona de carvalho, Barril de Chop do Homenzinho Verde, Sino de corda	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Pump and tub, Oak chest of drawers, STASH units (easy), Oak staircase, Trophy pedestal	Agora você pode construir: Bomba e banheira, Gavetas de carvalho Esconderijos (fácil), Escada de carvalho, Pedestal para troféus	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Trailblazer rug Rug Suit of armour	Agora você pode construir: Tapete Trailblazer, Tapete, Conjunto de armadura	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Large oven Oak bookcase Oak shaving stand	Agora você pode construir: Forno grande, Estante de carvalho, Bancada de carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a house 5 rooms wide and long.	Agora você pode construir uma casa 5x5	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a games room.	Agora você pode construir: Sala de jogos	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak repair kit, Oak bed, Hoop-and-stick game, Willow tree, Small storage unit, Banner Stand	Agora você pode construir: Kit de reparo de teca, Cama de carvalho, Jogo da argola, Salgueiro, Baú de armazenagem pequeno, Suporte para bandeira	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Carved oak dining bench Carved oak dining table	Agora você pode construir: Banco de carvalho entalhado, Mesa de carvalho entalhada	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 26 rooms.	Agora você pdoe construir um máximo de 26 salas	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a combat room.	Agora você pode construir: Sala de combate	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak kitchen table, Oak workbench, Boxing ring, Trailblazer globe, League statue	Agora você pode construir: Mesa de cozinha de carvalho, Bancada de carvalho, Ringue de boxe, Globo Trailblazer, Estátua da League	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Stone fireplace Oak larder Cushioned cat basket	Agora você pode construir: Lareira de pedra, Despensa de carvalho, Cesto acolchoado	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Large oak bed, Steel range, Crafting table 3, Oak shelves 1, Oak prize chest, Boxing glove rack, Oak outfit stand	Agora você pode construir: Cama grande de carvalho, Fogão de aço, Mesa de artesanato 3, Prateleiras de carvalho 1, Arca-prêmio de carvalho, Cavalete de luvas, Suporte para roupas de carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
Fire of Nourishment, Fire of Eternal Light, Small portrait	Fogo da nutrição, Fogo da luz eterna, Pequeno retrato	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Dragon bitter barrel, Oak Trophy Case, Teak wall decoration, Mounted Bass	Agora você pode construir: Barril de Sumo do dragão, Vitrine de troféus de carvalho, Decoração de teca, Garoupa montada	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak dresser, Lesser magical balance, Teak bell-pull, Grassland pet habitat, Oak pet feeder, Oak pet house	Agora você pode construir: Cômoda de carvalho, Equilíbrio mágico 1, Sino, Habitat de pastagem, Comedouro de carvalho, Casinha de carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak dining bench, Teak dining table, Small map, Minor slayer monster head, Pet list	Agora você pode construir: Banco de jantar de teca, Mesa de teca, Mapa pequeno, Cabeça menor de extermínio, Lista de animais de estimação	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak wardrobe (bedroom), Clay attack stone, Jester game, Oak pet scratching post	Agora você pode construir: Guarda-roupa de carvalho, Pedra de ataque de argila, Bufão, Poste para arranhar de carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak bed, Mahogany bookcase, S.T.A.S.H chart, Opulent curtains, Oak lectern, Tip jar	Agora você pode construir: Cama de teca, Estante de mogno, Quadro de esconderijos, Cortinas luxuosas, Suporte de carvalho, Potinho de gorjeta	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Shield easel, Globe, Fencing ring, Rune display case	Agora você pode construir: Cavalete de escudo, Globo, Ringue de esgrima, Mostruário de runas	lvl_up_msg	Transcript of Construction	Transcript of Construction
Fancy range, STASH units (medium), Crystal ball, Mounted sword, Oak wardrobe (costume room)	Fogão ornamentado, Esconderijos (médio), Bola de cristal, Espada montada, Guarda-roupa de carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak larder Alchemical chart	Agora você pode construir: Despensa de teca, Gráfico de alquimia	lvl_up_msg	Transcript of Construction	Transcript of Construction
Oak Telescope, Teak prize chest, Weapons rack, Small landscape, Oak fancy dress box	Telescópio de carvalho, Arca-prêmio de teca, Cavalete de armas, Pequena paisagem, Caixa de fantasia carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
Maple tree, Icon of Gnome Child, Steel torches (chapel), Oak altar	Bordo, Ícone de criança gnomo, Tochas de aço, Altar de carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Steel framed workbench Teak dresser Oak armour case	Agora você pode construir: Bancada c/moldura de aço, Cômoda de teca, Caixa de armadura carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gold Sink, Sink, Oak demon lectern, Oak eagle lectern, Mythical cape, Cape of Legends, Amulet of Glory, Anti- Dragon Shield, Forest pet habitat	Agora você pode construir: Pia de ouro, Pia, Suporte de demônio, Suporte de águia, Capa mítica, Capa das lendas, Amuleto da glória, Escudo antidragão, Habitat florestal	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Chef's Delight barrel, Combat dummy, Teak staircase, Symbol of Zamorak, Symbol of Guthix, Saradomin symbol, League Accomplishments Scroll, Oak treasure	Agora você pode construir: Delícia do chefe, Boneco de combate, Escada de teca, Símbolo de Zamorak, Símbolo de Guthix, Símbolo de Saradomin, Pergaminho de conquistas da League, Baú de tesouro de carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Treasure hunt fairy house, Shuttered chapel window, Small chapel statue, Chapel windchimes, Wooden torches (chapel), Teak pet scratching post	Agora você pode construir: Caça ao tesouro, Janela com venezianas, Estátuas pequenas, Sinos de vento, Tochas de madeira, Poste para arranhar de teca	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany armchair, Ornamental globe, Fire of Dehumidification, Teleport focus, Teak portal frame, Teak altar, Oak toy box	Agora você pode construir: Poltrona de mogno, Globo ornamental, Fogo da desumidificação, Foco de teleporte, Portal de teca, Altar de teca, Caixa de brinquedo de carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak chest of drawers Combat ring Carved oak wardrobe (costume room)	Agora você pode construir: Gavetas de teca, Ringue de combate, Guarda-roupa de carvalho entalhado	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak kitchen table Mahogany dining bench Mahogany dining table	Agora você pode construir: Mesa de cozinha de teca, Banco de mogno, Mesa de mogno	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany four-poster bed Undead combat dummy Steel candlesticks	Agora você pode construir: Cama de 4 colunas, Boneco de combate morto-vivo, Castiçais de aço	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany prize chest, Extra weapons rack, Dartboard, Elemental sphere, Oak cape rack	Agora você pode construir: Arca de mogno, Cavalete de armas extras, Alvo para dardos, Esfera elemental, Cabide de carvalho para capas	lvl_up_msg	Transcript of Construction	Transcript of Construction
Teak clock, Boundary stones, STASH units (hard), Large portrait	Relógio de teca, Pedras divisórias, Esconderijos (difícil), Retrato grande	lvl_up_msg	Transcript of Construction	Transcript of Construction
Fancy teak dresser, Thorny hedge, Cloth-covered teak altar, Mounted Swordfish, Gilded mahogany wall decoration	Cômoda de teca enfeitada, Cerca viva de espinhos, Altar coberto, Peixe-espada montado, Decoração dourada	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak demon lectern, Teak eagle lectern, Medium balance, Gold candlesticks, Desert pet habitat	Agora você pode construir: Suporte de demônio de teca, Suporte de águia de teca, Equilíbrio mágico 2, Castiçais dourados, Ambiente desértico	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Servant's money bag, Ornate undead combat dummy, Chapel bells, Medium slayer monster head, Medium map	Agora você pode construir: Bolsa de dinheiro do servo, Boneco de combate morto-vivo ornamentado, Sinos, Cabeça média, Mapa médio	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Lunar globe, Hangman game, Limestone attack stone, Wooden fence, Icon of Zamorak, Icon of Guthix, Icon of Saradomin, Mahogany pet scratching post, Mahogany	Agora você pode construir: Globo lunar, Jogo da forca, Pedra de ataque, Cerca de madeira, Ícone de Zamorak, Ícone de Guthix, Ícone de Saradomin, Poste para arranhar de mogno	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a house 7 rooms wide and long.	Agora você pdoe construir uma casa 7x7	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a throne room.	Agora você pode construir: Sala do trono	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded mahogany four-poster bed, Oak throne, Spice Rack, Yew tree, Nice hedge, Fire of Unseasonal Warmth, Medium storage unit, Gilded teak bell-pull,	Agora você pode construir: Cama de 4 colunas dourada, Trono de carvalho, Prateleira de temperos, Teixo, Bonita cerca viva, Fogo do calor anômalo, Baú de armazenagem médio, Sino luxuoso	lvl_up_msg	Transcript of Construction	Transcript of Construction
Cloth-covered mahogany altar	Altar de mogno	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded mahogany dining bench Oak incense burners Throne room floor decoration	Agora você pode construir: Banco dourado, Incensário, Decoração do piso	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 27 rooms.	Agora você pode construi um máximo de 27 salas	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Workbench with vice Teak fancy dress box	Agora você pode construir: Bancada com torno, Caixa de fantasia de teca	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Marble fireplace, Teak wardrobe (bedroom), Astronomical chart, Stone wall, Teak cape rack, Simple pet arena	Agora você pode construir: Lareira de mármore, Guarda-roupa de teca, Gráfico astronômico, Muro de pedra, Cabide de teca para capas, Arena simples	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany dresser, Teak Telescope, Small box hedge, Limestone altar, Ornate trophy pedestal, Teak armour case	Agora você pode construir: Cômoda de mogno, Telescópio de teca, Cerca viva pequena quadrada, Altar de calcário, Pedestal ornamentado para troféus, Caixa de armadura de teca	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build an oubliette and superior garden.	Agora você pode construir: Calabouço, Jardim superior	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Opulent rug, Zen theme, Restoration pool, Topiary bush, Gazebo, Mahogany portal frame, Greater teleport focus, Mahogany incense burners, Oubliette spikes	Agora você pode construir: Tapete luxuoso, Tema zen, Poço de restauração, Arbusto topiário, Gazebo, Portal de mogno, Foco maior, Incensário de mogno, Espinhos	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Banner easel, Teak garden bench, Rosemary, Sunflower, Crystal of power, Mounted Harpoonfish, Ornate Banner Stand, Round wall-mounted shield, Teak	Agora você pode construir: Cavalete de estandarte, Banco de jardim de teca, Alecrim, Girassol, Cristal do poder, Peixe-arpão montado, Suporte para bandeira ornamentado, Escudo redondo	lvl_up_msg	Transcript of Construction	Transcript of Construction
treasure chest	Baú de tesouro de teca	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak throne, Teak shelves 2, Mahogany demon lectern, Mahogany eagle lectern, Iron railings, Limestone spiral staircase, Polar pet habitat	Agora você pode construir: Trono de teca, Prateleiras de teca 2, Demônio de mogno, Águia de mogno, Grade de ferro, Escada em caracol, Ambiente polar	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 28 rooms.	Agora você pode construir um máximo de 29 salas.	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Celestial globe, Topiary hedge, Oak lever, Oak oubliette ladder, Steel cage, Ornate league statue, Teak toy box	Agora você pode construir: Globo celestial, Cerca viva topiária, Alavanca de carvalho, Escada de carvalho, Gaiola de aço, Estátua da League ornamentada, Caixa de brinquedo de teca	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Marble incense burners, Decorative chapel window, Chapel organ, Medium chapel statue, Carved teak wardrobe (costume room)	Agora você pode construir: Incensário de mármore, Janela decorativa, Órgão, Estátuas médias, Guarda-roupa de teca entalhada	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a dungeon, and obtain Expert Contracts from Mahogany Homes.	Agora você pode construir uma masmorra, e pegar contratros esperientes de Mahogany Homes	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Revitalisation pool, Dungeon entrance, Marble altar, Skeleton guard, Oak and steel cage, Consecrated pet house	Agora você pode construir: Poço de revitalização, Entrada da masmorra, Altar de mármore, Guarda esqueleto, Gaiola de carvalho e aço, Casinha consagrada	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Ranging pedestals, Small fountain, Picket fence, Daffodils, Marigolds, Icon of Bob the Cat, Tentacle pool	Agora você pode construir: Pedestais de mira, Fonte pequena, Cerca de estaca, Narcisos, Malmequeres, Ícone de Bob, Piscina de tentáculos	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a portal nexus.	Agora você pode construir: Nexo portal	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded mahogany and marble table, Decorative dungeon bloodstain, Dungeon candles, Fancy hedge, Marble portal nexus, Spike trap, Mounted Xeric's talisman,	Agora você pode construir: Mesa luxuosa, Sangue decorativo, Velas, Cerca viva formosa, Nexo portal de mármore, Armadilha de pontas, Mounted Talismã de Xeric montado	lvl_up_msg	Transcript of Construction	Transcript of Construction
Mahogany cape rack	Cabide de mogno para capas	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Advanced pet arena	Agora você pode construir: Arena avançada	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 29 rooms.	Agora você pode construir um máximo de 29 salas.	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany throne, Gilded mahogany dresser, Guard dog, Oak dungeon door, Large trapdoor, Mahogany outfit stand	Agora você pode construir: Trono de mogno, Cômoda dourada, Cão de guarda, Porta de carvalho, Alçapão, Suporte para roupas de mogno	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a dungeon treasure room.	Agora você pode construir uma sala do tesouro na masmorra.	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany wardrobe (bedroom), Redwood fence, Otherworldly theme, Spirit tree, Garden fence, Large fountain, Magic tree, Gilded marble altar, Steel cage	Agora você pode construir: Guarda-roupa de mogno, Cerca de sequóia, Tema sobrenatural, Árvore espiritual, Cerca de jardim, Fonte grande, Árvore mágica, Altar dourado, Gaiola de aço	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Bluebells, Roses, Tall fancy hedge, Man trap, Square wall-mounted shield, Mounted Shark	Agora você pode construir: Campânula, Rosas, Cerca viva formosa alta, Armadilha humana, Escudo retangular, Tubarão montado	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Workbench with lathe, Marble lectern, Armillary sphere, Greater magical balance, Gnome bench, STASH units (elite), Oubliette Flame pit, Volcanic pet habitat	Agora você pode construir: Bancada c/torno mecânico, Suporte de mármore, Esfera armilar, Equilíbrio mágico 3, Banco gnomo, Esconderijos (elite), Fosso de chamas, Ambiente vulcânico	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak lever, Teak oubliette ladder, Hobgoblin guard, Mahogany Trophy Case, Large map, Major slayer monster head, Mahogany wardrobe (costume room)	Agora você pode construir: Alavanca de teca, Escada de teca, Guarda duende, Vitrine de troféus de mogno, Mapa grande, Cabeça maior, Guarda-roupa de mogno	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Marble attack stone Marble wall Oak dungeon treasure chest	Agora você pode construir: Pedra ataque de mármore, Muro de mármore, Arca de carvalho	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 30 rooms.	Agora você pode construir um máximo de 30 salas.	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Dark altar, Lunar altar, Ancient altar, Rejuvenation pool, Obelisk, Tall box hedge, Scrying pool, Marble portal frame, Kalphite soldier	Agora você pode construir: Altar sombrio, Altar lunar, Altar antigo, Poço de rejuvenescimento, Obelisco, Cerca viva alta quadrada, Piscina divina, Portal de mármore, Soldado Kalphita	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded mahogany throne, Basic jewellery box, Balance beam, Archery target, Posh fountain, Gilded mahogany cape rack, Desecrated pet house	Agora você pode construir: Trono dourado, Caixa de joias básica, Viga de equilíbrio, Alvo para arco e flecha, Fonte luxuosa, Cabide dourado para capas, Casinha profanada	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded portal nexus, Marble staircase, Baby red dragon, Lesser magic cage, Mounted head of the Alchemical Hydra, Mounted Digsite pendant, Vorkath's mounted	Agora você pode construir: Nexo portal dourado, Escada de mármore, Filhote de dragão vermelho, Gaiola mágica menor, Hidra Alquímica empalhada, Bolsa de dinheiro do servo, Vorkath empalhado	lvl_up_msg	Transcript of Construction	Transcript of Construction
head, Mahogany armour case	Caixa de armadura de mogno	lvl_up_msg	Transcript of Construction	Transcript of Construction
