english	translation	category	sub_category	source
Remove-Bone	Retirar-Osso	actions	object	Pot-boiler
Jump-down	Pular-para baixo	actions	object	Rocks
Use-Driftwood	Usar-Madeira Úmida	actions	object	Embers
Climb-through (normal)	Atravessar (normal)	actions	object	Broken bars
Climb-through (private)	Atravessar (privador)	actions	object	Broken bars
Peek (normal)	Espiar (normal)	actions	object	Broken bars
Eat	Comer	actions	object	Food Pile
Leap	Saltar	actions	object	Gap
Teleport to Destination	Teleportar ao Destino	actions	object	Obelisk
Set Destination	Definir Destino	actions	object	Obelisk
Hurdle	Saltar	actions	object	Ledge
Jump-off	Saltar	actions	object	Edge
Vault	Saltar	actions	object	Pole-vault
Jump-in	Pular-em	actions	object	Pile of fish
Take-pickaxe	Pegar-picareta	actions	object	Rocks
Use-Lift	Usar elevador	actions	object	Platform
Take-Beam	Pegar viga	actions	object	Crate
Take-Pulley-Beam	Pegar polia	actions	object	Crate
Take-Rope	Pegar-corda	actions	object	Crate
Swing Across	Passar pendurando	actions	object	Monkeybars
Home	Casa	actions	object	Portal
Build mode	Modo para Construir	actions	object	Portal
Friend's house	Casa de um amigo	actions	object	Portal
Swing	Pendurar-se	actions	object	Rope
Sit-On	Sentar-se em	actions	object	Piano stool
Pick Nuts	Pegar nozes	actions	object	Tchiki Monkey Nut Bush
Pick Banana	Pegar banana	actions	object	Strange banana tree
Throw	Arremessar	actions	object	Shot
Unblock	Desobstruir	actions	object	Tunnel
Take-Rum	Pegar-Refresco	actions	object	Conveyor Belt
Pump	Bombear	actions	object	Steam Pump
Vent	Ventilar	actions	object	Steam Pump
Take-Log	Pegar-Lenha	actions	object	Log Store
Take-Tool	Pegar-Ferramenta	actions	object	Workbench
Cut-Down	Derrubar	actions	object	Jungle tree
Pay-toll(2-Ecto)	Pagar-pedágio (2-Ectotokens)	actions	object	Energy Barrier
Jump-To	Pular-para	actions	object	Rock
Enter-cloud	Penetrar-nuvem	actions	object	Cloud bank
Listen	Ouvir	actions	object	Crevice
Manoeuvre-past	Passar-manobrando	actions	object	Tight-gap
Climb-under	Passar por baixo	actions	object	Castle wall
Climb-into	Atravessar	actions	object	Hole
Jump-onto	Pular-sobre	actions	object	Stepping stone
Press	Pressionar	actions	object	Zero
Step-on	Pisar-encima	actions	object	Platform
Worship	Adorar	actions	object	Ectofuntus
Status	Status	actions	object	Bone grinder
Talk-To	Falar-com	actions	object	Pirate Captain
Admire	Admirar	actions	object	Tall mirror
Roll	Rolar	actions	object	Dice
Grapple	Arpéu	actions	object	Rocks
Take-bowl	Pegar-tigela	actions	object	Table
Sing-crystal	Entoar-cristal	actions	object	Singing bowl
test	teste	actions	object	Argento
Crawl-under	Passar-rastejando	actions	object	Wall
Fix	Consertar	actions	object	Bellows
Bend	Entortar-barras de ferro	actions	object	Cell wall window
Steal	Furtar	actions	object	Candles
Deactivate	Desativar	actions	object	Magic box
Trap	Armadilha	actions	object	Pit
Flush	Averiguar	actions	object	Rabbit hole
Shout-over	Gritar por	actions	object	Rockslide
Pull-down	Puxar-para-baixo	actions	object	Eagle lever
Push-up	Empurrar-para-cima	actions	object	Eagle lever
Quick-start	Início-rápido	actions	object	Ladder
Reset-wave	Reiniciar-Onda	actions	object	Door
Dunk	Mergulhar	actions	object	Lava crater
Block	Bloquear	actions	object	Penance cave
Demolish	Demolir	actions	object	Penance cave
Take-Arrows	Pegar-Flechas	actions	object	Attacker item machine
Take-Runes	Pegar-Runas	actions	object	Attacker item machine
Stock-Up	Reabastecer	actions	object	Defender item machine
Take-Crackers	Pegar-Biscoitos	actions	object	Defender item machine
Take-Tofu	Pegar-Tofu	actions	object	Defender item machine
Take-Worms	Pegar-Vermes	actions	object	Defender item machine
Take-Vial	Pegar-Frasco	actions	object	Healer item machine
Take-Meat	Pegar-Carne	actions	object	Healer item machine
Call	Chamar	actions	object	Horn of glory
Get-Spikes	Pegar-Espinhos	actions	object	Petrified mushroom
Load	Carregar	actions	object	Egg hopper
Evade	Evadir	actions	object	Trap
Disable	Desarmar	actions	object	Trap
Harpoon	Arpão	actions	object	Fishing spot
Cage	Jaula	actions	object	Fishing spot
Leave Tomb	Sair da Tumba	actions	object	Tomb Door
Quick-leave	Sair-rápido	actions	object	Tomb Door
Tread-softly	Passar com cuidado	actions	object	Icicles
Convert	Converter	actions	object	Collector Converter
Check for Snakes	Procurar por cobras	actions	object	Urn
Charm Snake	Encantar Cobra	actions	object	Urn
Cut-wood	Cortar-madeira	actions	object	Woodcutting stump
Cross-bridge	Atravessar-ponte	actions	object	Rope bridge
Exit-cave	Sair-caverna	actions	object	Exit cavern
Decapitate	Decapitar	actions	object	Ice Troll King
Jump-from	Atravessar atalho	actions	object	Stepping stone
Peer-through	Espiar no olho mágico	actions	object	Peephole
Add-bottom	Colocar fundo	actions	object	Crate
Return-to-Paterdomus	Retornar-a-Paterdomus	actions	object	Path
Excavate	Escavar	actions	object	Statue
Quick Pass	Atravessar rapidamente	actions	object	Flames
Tamper	Sabotar	actions	object	Device
Untie	Desamarrar	actions	object	Zanik
Walk-along	Atravessar	actions	object	Tunnel
Swing across	Passar pendurando-se	actions	object	Monkeybars
Animate	Animação	actions	object	Magical Animator
Check Kudos	Contar Kudos	actions	object	Information booth
Add finds	Adicionar amostras	actions	object	Storage crate
Clean	Limpar	actions	object	Specimen table
Talk-into	Falar-com	actions	object	Drain Pipe
Wind-up	Dar corda	actions	object	Gramophone
Turn-Off	Desligar	actions	object	Gramophone
Climb up	Subir	actions	object	Beard
Exit-through	Sair por	actions	object	Fire rift
Push-through	Passar por	actions	object	Magical wheat
Dive in	Mergulhar em	actions	object	Whirlpool
Construct	Construir	actions	object	Pyre site
Rummage	Revistar	actions	object	Skeleton
Burn-down	Incendiar	actions	object	Boil
Take From	Pegar de	actions	object	Barrel of flour
Reach	Alcançar	actions	object	Vent
Free	Libertar	actions	object	King Arthur
Break	Entrar	actions	object	Smashed window
Distract	Distrair	actions	object	Eyes
Drink	Beber	actions	object	Potion
Store	Armazenar	actions	object	Super ranging potion
Equip	Equipar	actions	object	Anti-dragon shield
Teleport	Teleportar	actions	object	Zamorak altar
Tie-rope	Amarrar-corda	actions	object	Rock
Move	Mover	actions	object	Boulder
Claim-staves	Reivindicar-cajados	actions	object	Barrel
Climb-off	Se-jogar	actions	object	Ice bridge
Crawl	Rastejar	actions	object	Cave
Join	Juntar-se	actions	object	Challenge portal
Hammer	Reparar	actions	object	Broken strut
Toggle K/D	Alternar K/D	actions	object	Wilderness Statistics
Make-raft	Fazer-jangada	actions	object	Old log
Weiss	Weiss	actions	object	Portal Nexus
Teleport Menu	Menu de teleporte	actions	object	Portal Nexus
Configuration	Configurar	actions	object	Portal Nexus
Toggle XP	Alternar XP	actions	object	Deadman chest
Take-X	Pegar-X	actions	object	Meat table
Serve	Servir	actions	object	Buffet table
Water	Água	actions	object	Golovanova seedling
Bind	Imbuir	actions	object	Blood Altar
Venerate	Venerar	actions	object	Dark Altar
Take-remains	Pegar-restos	actions	object	Kruk
Scale	Escalar	actions	object	Rocks
Walk on	Andar sobre	actions	object	Vine
Look-in-all	Espiar todos	actions	object	Hole
Disarm	Desarmar-armadilha	actions	object	Floor spikes
Pass through	Passar-por	actions	object	Sliced web
Gaze-into	Contemplar	actions	object	Burning brazier
Reset-time	Reiniciar-tempo	actions	object	Burning brazier
Balance-across	Equilibrar-se	actions	object	Steep roof
Leave Cavern	Sair da caverna	actions	object	Inanimate Altar
Story	Contar-história	actions	object	Juna
Climb over	Subir sobre	actions	object	Broken cart
Claim	Reivindicar	actions	object	Reward chest
Add-House	Adicionar-Casa	actions	object	House Advertisement
Visit-Last	Visitar-Último	actions	object	House Advertisement
Cross-to	Cruzar-para	actions	object	Rock
Setup	Configurar	actions	object	Tip jar
Jars	Jarros	actions	object	Boss lair display
Perks	Benefícios	actions	object	Mounted Max Cape
Spellbook	Livro de feitiços	actions	object	Mounted Magic Cape
Clip	Esculpir	actions	object	Topiary bush
Feed	Alimentar	actions	object	Burning brazier
Take-hammer	Pegar-martelo	actions	object	Crate
Take-knife	Pegar-faca	actions	object	Crate
Take-tinderbox	Pegar-caixa do fogo	actions	object	Crate
Take-concoction	Pegar-mistura	actions	object	Crate
Take-5-concoction	Pegar 5-misturas	actions	object	Crate
Take-10-concoction	Pegar 10-misturas	actions	object	Crate
Last-destination (ALP)	Último-destino (ALP)	actions	object	Fairy ring
Last-destination (ALS)	Último-destino (ALS)	actions	object	Fairy ring
Last-destination (ALR)	Último-destino (ALR)	actions	object	Fairy ring
Last-destination (ALQ)	Último-destino (ALQ)	actions	object	Fairy ring
Last-destination (AKP)	Último-destino (AKP)	actions	object	Fairy ring
Last-destination (AKS)	Último-destino (AKS)	actions	object	Fairy ring
Last-destination (AKR)	Último-destino (AKR)	actions	object	Fairy ring
Last-destination (AKQ)	Último-destino (AKQ)	actions	object	Fairy ring
Last-destination (AJP)	Último-destino (AJP)	actions	object	Fairy ring
Last-destination (AJS)	Último-destino (AJS)	actions	object	Fairy ring
Last-destination (AJR)	Último-destino (AJR)	actions	object	Fairy ring
Last-destination (AJQ)	Último-destino (AJQ)	actions	object	Fairy ring
Last-destination (DIP)	Último-destino (DIP)	actions	object	Fairy ring
Last-destination (DIS)	Último-destino (DIS)	actions	object	Fairy ring
Last-destination (DIR)	Último-destino (DIR)	actions	object	Fairy ring
Last-destination (DIQ)	Último-destino (DIQ)	actions	object	Fairy ring
Last-destination (DLP)	Último-destino (DLP)	actions	object	Fairy ring
Last-destination (DLS)	Último-destino (DLS)	actions	object	Fairy ring
Last-destination (DLR)	Último-destino (DLR)	actions	object	Fairy ring
Last-destination (DLQ)	Último-destino (DLQ)	actions	object	Fairy ring
Last-destination (DKP)	Último-destino (DKP)	actions	object	Fairy ring
Last-destination (DKS)	Último-destino (DKS)	actions	object	Fairy ring
Last-destination (DKR)	Último-destino (DKR)	actions	object	Fairy ring
Last-destination (DKQ)	Último-destino (DKQ)	actions	object	Fairy ring
Last-destination (DJP)	Último-destino (DJP)	actions	object	Fairy ring
Last-destination (DJS)	Último-destino (DJS)	actions	object	Fairy ring
Last-destination (DJR)	Último-destino (DJR)	actions	object	Fairy ring
Last-destination (DJQ)	Último-destino (DJQ)	actions	object	Fairy ring
Last-destination (CIP)	Último-destino (CIP)	actions	object	Fairy ring
Last-destination (CIS)	Último-destino (CIS)	actions	object	Fairy ring
Last-destination (CIR)	Último-destino (CIR)	actions	object	Fairy ring
Last-destination (CIQ)	Último-destino (CIQ)	actions	object	Fairy ring
Last-destination (CLP)	Último-destino (CLP)	actions	object	Fairy ring
Last-destination (CLS)	Último-destino (CLS)	actions	object	Fairy ring
Last-destination (CLR)	Último-destino (CLR)	actions	object	Fairy ring
Last-destination (CLQ)	Último-destino (CLQ)	actions	object	Fairy ring
Last-destination (CKP)	Último-destino (CKP)	actions	object	Fairy ring
Last-destination (CKS)	Último-destino (CKS)	actions	object	Fairy ring
Last-destination (CKR)	Último-destino (CKR)	actions	object	Fairy ring
Last-destination (CKQ)	Último-destino (CKQ)	actions	object	Fairy ring
Last-destination (CJP)	Último-destino (CJP)	actions	object	Fairy ring
Last-destination (CJS)	Último-destino (CJS)	actions	object	Fairy ring
Last-destination (CJR)	Último-destino (CJR)	actions	object	Fairy ring
Last-destination (CJQ)	Último-destino (CJQ)	actions	object	Fairy ring
Last-destination (BIP)	Último-destino (BIP)	actions	object	Fairy ring
Last-destination (BIS)	Último-destino (BIS)	actions	object	Fairy ring
Last-destination (BIR)	Último-destino (BIR)	actions	object	Fairy ring
Last-destination (BIQ)	Último-destino (BIQ)	actions	object	Fairy ring
Last-destination (BLP)	Último-destino (BLP)	actions	object	Fairy ring
Last-destination (BLS)	Último-destino (BLS)	actions	object	Fairy ring
Last-destination (BLR)	Último-destino (BLR)	actions	object	Fairy ring
Last-destination (BLQ)	Último-destino (BLQ)	actions	object	Fairy ring
Last-destination (BKP)	Último-destino (BKP)	actions	object	Fairy ring
Last-destination (BKS)	Último-destino (BKS)	actions	object	Fairy ring
Last-destination (BKR)	Último-destino (BKR)	actions	object	Fairy ring
Last-destination (BKQ)	Último-destino (BKQ)	actions	object	Fairy ring
Last-destination (BJP)	Último-destino (BJP)	actions	object	Fairy ring
Last-destination (BJS)	Último-destino (BJS)	actions	object	Fairy ring
Last-destination (BJR)	Último-destino (BJR)	actions	object	Fairy ring
Last-destination (BJQ)	Último-destino (BJQ)	actions	object	Fairy ring
Tree	Árvore	actions	object	Spiritual Fairy Tree
Ring-Zanaris	Anel-Zanaris	actions	object	Spiritual Fairy Tree
Ring-configure	Anel-configurar	actions	object	Spiritual Fairy Tree
Ring-last-destination (AIP)	Anel-último-destino (AIP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AIS)	Anel-último-destino (AIS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AIR)	Anel-último-destino (AIR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AIQ)	Anel-último-destino (AIQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (ALP)	Anel-último-destino (ALP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (ALS)	Anel-último-destino (ALS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (ALR)	Anel-último-destino (ALR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (ALQ)	Anel-último-destino (ALQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AKP)	Anel-último-destino (AKP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AKS)	Anel-último-destino (AKS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AKR)	Anel-último-destino (AKR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AKQ)	Anel-último-destino (AKQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AJP)	Anel-último-destino (AJP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AJS)	Anel-último-destino (AJS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AJR)	Anel-último-destino (AJR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (AJQ)	Anel-último-destino (AJQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DIP)	Anel-último-destino (DIP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DIS)	Anel-último-destino (DIS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DIR)	Anel-último-destino (DIR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DIQ)	Anel-último-destino (DIQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DLP)	Anel-último-destino (DLP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DLS)	Anel-último-destino (DLS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DLR)	Anel-último-destino (DLR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DLQ)	Anel-último-destino (DLQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DKP)	Anel-último-destino (DKP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DKS)	Anel-último-destino (DKS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DKR)	Anel-último-destino (DKR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DKQ)	Anel-último-destino (DKQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DJP)	Anel-último-destino (DJP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DJS)	Anel-último-destino (DJS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DJR)	Anel-último-destino (DJR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (DJQ)	Anel-último-destino (DJQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CIP)	Anel-último-destino (CIP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CIS)	Anel-último-destino (CIS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CIR)	Anel-último-destino (CIR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CIQ)	Anel-último-destino (CIQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CLP)	Anel-último-destino (CLP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CLS)	Anel-último-destino (CLS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CLR)	Anel-último-destino (CLR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CLQ)	Anel-último-destino (CLQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CKP)	Anel-último-destino (CKP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CKS)	Anel-último-destino (CKS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CKR)	Anel-último-destino (CKR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CKQ)	Anel-último-destino (CKQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CJP)	Anel-último-destino (CJP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CJS)	Anel-último-destino (CJS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CJR)	Anel-último-destino (CJR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (CJQ)	Anel-último-destino (CJQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BIP)	Anel-último-destino (BIP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BIS)	Anel-último-destino (BIS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BIR)	Anel-último-destino (BIR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BIQ)	Anel-último-destino (BIQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BLP)	Anel-último-destino (BLP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BLS)	Anel-último-destino (BLS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BLR)	Anel-último-destino (BLR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BLQ)	Anel-último-destino (BLQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BKP)	Anel-último-destino (BKP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BKS)	Anel-último-destino (BKS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BKR)	Anel-último-destino (BKR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BKQ)	Anel-último-destino (BKQ)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BJP)	Anel-último-destino (BJP)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BJS)	Anel-último-destino (BJS)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BJR)	Anel-último-destino (BJR)	actions	object	Spiritual Fairy Tree
Ring-last-destination (BJQ)	Anel-último-destino (BJQ)	actions	object	Spiritual Fairy Tree
Craft-rune	Fabricar-runa	actions	object	Altar
Fuel	Alimentar	actions	object	Brazier
Dispel	Dissipar	actions	object	Shimmering barrier
Shared	Compartilhado	actions	object	Small storage unit
Take Rake	Pegar Ancinho	actions	object	Old tools
Take Spade	Pegar Pá	actions	object	Old tools
Take Seed Dibber	Pegar Sachola para Sementes	actions	object	Old tools
Pick-lots	Pegar-muitos	actions	object	Gourd tree
Quick-pass	Passar-rápido	actions	object	Mystical barrier
Coffer	Cofre	actions	object	Furnace
Quick-exit	Sair-rápido	actions	object	Cave exit
Travel to platform	Viajar até a plataforma	actions	object	Row boat
Leave platform	Sair da plataforma	actions	object	Row boat
Check count	Ver contagem	actions	object	Rock
Toggle warning	Alternar alerta	actions	object	Rock
Seeds	Sementes	actions	object	Birdhouse (empty)
Interact	Interagir-com	actions	object	Birdhouse
Inject	Injetar	actions	object	Sulliuscep
Jump on	Pular-sobre	actions	object	Rubber cap mushroom
Navigate	Navegar	actions	object	Obstacle
Climb Down	Descer alçapão	actions	object	Trap Door
Climb Up	Subir para a superfície	actions	object	Rope anchor
Dive	Mergulhar	actions	object	Rowboat
Build on	Construir-sobre	actions	object	Ring of Stones
Take tools	Pegar-ferramentas	actions	object	Crate
Set up	Colocar	actions	object	Drift net anchors
Take down	Retirar	actions	object	Drift net anchors
Pick up	Pegar	actions	object	Pile of Fishbowls
Pay	Pagar	actions	object	Volcano Entrance
Feel	Sentir	actions	object	Gas hole
Add to	Adicionar em	actions	object	Large Fossil Support
Climb through	Subir-por	actions	object	Hole
Teleport to destination	Teleportar ao destino	actions	object	Obelisk
Set destination	Definir estino	actions	object	Obelisk
Jump to	Pular para	actions	object	Pillar
Preferences	Preferências	actions	object	Log storage
Absorb	Absorver	actions	object	Energy Sphere
Reminisce	Relembrar	actions	object	Pool of Dreams
Nets	Redes	actions	object	Annette
Ancient	Antigo	actions	object	Altar of the Occult
Lunar	Lunar	actions	object	Altar of the Occult
Arceuus	Arceuus	actions	object	Altar of the Occult
Standard	Padrão	actions	object	Altar of the Occult
Recharge-jewellery	Recarregar-jóias encantadas	actions	object	Totem Pole
Douse	Apagar	actions	object	Fire
Heal	Curar	actions	object	Fremennik warrior
Complete	Completar	actions	object	Incomplete map
Check-Count	Ver contagem	actions	object	Gate
Clamber	Escalar	actions	object	Rock Pile
Look-through	Olhar-através	actions	object	Window
Charge-at	Recarregar-em	actions	object	Vyre well
Quick-enter	Entrar-rápido	actions	object	Door
Resign	Desistir	actions	object	Vyre Orator
Varrock	Varrock	actions	object	Varrock Portal
Grand Exchange	Mercado Geral	actions	object	Varrock Portal
Toggle	Alternar	actions	object	Varrock Portal
Camelot	Camelot	actions	object	Camelot Portal
Seers' Village	Aldeia dos Videntes	actions	object	Camelot Portal
Watchtower	Torre de Vigia	actions	object	Yanille Watchtower Portal
Yanille	Yanille	actions	object	Yanille Watchtower Portal
Quick-Enter	Entrar-rapidamente	actions	object	Formidable passage
Iceberg	Iceberg	actions	object	Boat
Lumbridge	Lumbridge	actions	object	Portal Nexus
Falador	Falador	actions	object	Portal Nexus
Senntisten	Senntisten	actions	object	Portal Nexus
Marim	Marim	actions	object	Portal Nexus
Kharyrll	Kharyll	actions	object	Portal Nexus
Lunar Isle	Ilha Lunar	actions	object	Portal Nexus
Great Kourend	Grande Kourend	actions	object	Portal Nexus
Waterbirth Island	Ilha da Natividade	actions	object	Portal Nexus
Fishing Guild	Guilda dos Pescadores	actions	object	Portal Nexus
Annakarl	Annakarl	actions	object	Portal Nexus
Troll Stronghold	Forte dos Trolls	actions	object	Portal Nexus
Look out	Mirante Xeric	actions	object	Xeric's Talisman
Teleport menu	Menu de teleporte	actions	object	Xeric's Talisman
Glade	Paz	actions	object	Xeric's Talisman
Inferno	Inferno	actions	object	Xeric's Talisman
Heart	Coração	actions	object	Xeric's Talisman
Honour	Honra	actions	object	Xeric's Talisman
Digsite	Sítio de Escavação	actions	object	Digsite Pendant
Fossil Island	Ilha Fóssil	actions	object	Digsite Pendant
Lithkren	Lithkren	actions	object	Digsite Pendant
Catherby	Catherby	actions	object	Portal Nexus
Ghorrock	Ghorrock	actions	object	Portal Nexus
Carrallanger	Carrallanger	actions	object	Portal Nexus
Ancients	Antigos	actions	object	Supplies
Start	Começar	actions	object	Steam Generator
Align	Alinhar	actions	object	Power Grid
Fill-jug	Encher-jarro	actions	object	Coolant Dispenser
Cleanse	Limpar	actions	object	Refinery
Rebalance	Reequilibrar	actions	object	Energy Pylon
Pick-dragonfruit	Colher-pitaia	actions	object	Dragonfruit tree
Crawl through	Passar rastejando	actions	object	Tunnel
Quick-open	Abrir-rápido	actions	object	Alchemical door
Take-rock	Pegar-pedra	actions	object	Rubble
Quick-Exit	Sair-rápido	actions	object	Ancient Fire
Check-Faith	Checar-Fé	actions	object	Sacred Bone Burner
Enter-crypt	Entrar-na-cripta	actions	object	Thick Web
Follow	Seguir	actions	object	Tracks
Fill-from	Encher-de	actions	object	Water Pump
Channel	Canalizar	actions	object	Teleport Platform
Enter-corrupted	Entrar-corrompido	actions	object	The Gauntlet
Refine	Refinar	actions	object	Furnace
Imbue	Imbuir	actions	object	Altar
PvP Arena	Arena PvP	actions	object	Basic Jewellery Box
Castle Wars	Guerra das Cidadelas	actions	object	Basic Jewellery Box
Ferox Enclave	Enclave de Ferox	actions	object	Basic Jewellery Box
Burthorpe	Burthorpe	actions	object	Basic Jewellery Box
Barbarian Outpost	Posto Avançado Bárbaro	actions	object	Basic Jewellery Box
Corporeal Beast	Fera Corpórea	actions	object	Basic Jewellery Box
Tears of Guthix	Lágrimas de Guthix	actions	object	Basic Jewellery Box
Wintertodt Camp	Acampamento Wintertodt	actions	object	Basic Jewellery Box
Warriors' Guild	Guilda dos Guerreiros	actions	object	Fancy Jewellery Box
Champions' Guild	Guilda dos Campeões	actions	object	Fancy Jewellery Box
Monastery	Monastério	actions	object	Fancy Jewellery Box
Ranging Guild	Guilda dos Arqueiros	actions	object	Fancy Jewellery Box
Mining Guild	Guida dos Mineradores	actions	object	Fancy Jewellery Box
Crafting Guild	Guilda dos Artesãos	actions	object	Fancy Jewellery Box
Cooking Guild	Guida dos Cozinheiros	actions	object	Fancy Jewellery Box
Woodcutting Guild	Guilda dos Lenhadores	actions	object	Fancy Jewellery Box
Farming Guild	Guilda de Agricultura	actions	object	Fancy Jewellery Box
Miscellania	Miscelânea	actions	object	Ornate Jewellery Box
Falador Park	Parque de Falador	actions	object	Ornate Jewellery Box
Dondakan's Rock	Rocha de Dondakan	actions	object	Ornate Jewellery Box
Draynor Manor	Mansão de Draynor	actions	object	Portal Nexus
Battlefront	Campo de batalha	actions	object	Portal Nexus
Mind Altar	Altar da Mente	actions	object	Portal Nexus
Salve Graveyard	Cemitério Salve	actions	object	Portal Nexus
Fenkenstrain's Castle	Castelo de Fenkenstrain	actions	object	Portal Nexus
West Ardougne	Ardougne Ocidental	actions	object	Portal Nexus
Harmony Island	Ilha da Harmonia	actions	object	Portal Nexus
Cemetery	Cemitério	actions	object	Portal Nexus
Barrows	Barrows	actions	object	Portal Nexus
Ape Atoll Dungeon	Masmorra do Atol dos Macacos	actions	object	Portal Nexus
Destroy	Destruir	actions	object	Lab table
Stamp-out	Apagar	actions	object	Magical Fire
Continue	Continuar	actions	object	Path
Climp-up	Subir	actions	object	Stairs
Check-statistics (Personal)	Ver-estatísticas (Pessoal)	actions	object	Noticeboard
Check-statistics (Global)	Ver-estatísticas (Global)	actions	object	Noticeboard
Sacrifice	Sacrificar	actions	object	Saradomin Brazier
Walk-over	Atravessar	actions	object	Bridge
Conjure	Conjurar	actions	object	Portal frame
Search-for-traps	Procurar-por-armadilhas	actions	object	Coffin
Pass-Through	Passar por	actions	object	Casual
Cut-foot	Cortar pés	actions	object	Dead sourhog
Take-candy	Pegar-docinho	actions	object	Magical pumpkin
Jump-Down	Pular por	actions	object	Crevice
Channel (Asgarnia)	Magnetita (Asgarnia)	actions	object	Waystone
Channel (Misthalin)	Magnetita (Misthalin)	actions	object	Waystone
Channel (Kandarin)	Magnetita (Kandarin)	actions	object	Waystone
Channel (Fremennik)	Magnetita (Fremennik)	actions	object	Waystone
Channel (Kharidian Desert)	Magnetita (Deserto Kharidiano)	actions	object	Waystone
Channel (Morytania)	Magnetita (Moritânia)	actions	object	Waystone
Channel (Tirannwn)	Magnetita (Tirannwn)	actions	object	Waystone
Channel (Karamja)	Magnetita (Karamja)	actions	object	Waystone
Channel (Wilderness)	Magnetita (Terra Selvagem)	actions	object	Waystone
Slayer	Extermínio	actions	object	Kings' ladder
Open (normal)	Abrir (normal)	actions	object	Big door
Open (private)	Abrir (privado)	actions	object	Big door
Climb-down (normal)	Descer (normal)	actions	object	Tunnel entrance
Climb-down (private)	Descer (privado)	actions	object	Tunnel entrance
Sacrifice-fragments	Sacrificar-fragmentos	actions	object	Soul Obelisk
Remove-decorations	Remover-decorações	actions	object	Christmas curtains
Untether	Desamarrar	actions	object	Mast
Tether	Amarrar	actions	object	Mast
Remove-trophy	Remover-troféu	actions	object	Trophy pedestal
View-trophies	Ver-troféus	actions	object	Oak trophy case
Remove-banner	Remover-estandarte	actions	object	Banner stand
Remove-outfit	Remover-traje	actions	object	Oak outfit stand
